,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
379,1,41.0166667,-3.6630969,91.3333333,,-3.7767224,91.3333333
380,1,41.0333333,-3.6612995,91.3333333,,-3.7768494,91.3333333
381,1,41.05,-3.6595021,91.3333333,,-3.7769765,91.3333333
382,1,41.0666667,-3.6577047,91.3333333,,-3.7771035,91.3333333
383,1,41.0833333,-3.6559073,91.3333333,,-3.7772306,91.3333333
384,1,41.1,-3.6543461,91.3333333,,-3.7778232,91.3333333
385,1,41.1166667,-3.6527849,91.3333333,,-3.7784159,91.3333333
386,1,41.1333333,-3.6512236,91.3333333,,-3.7790085,91.3333333
387,1,41.15,-3.6496624,91.3333333,,-3.7796012,91.3333333
388,1,41.1666667,-3.6481012,91.3333333,,-3.7801938,91.3333333
389,1,41.1833333,-3.6465399,91.3333333,,-3.7807864,91.3333333
390,1,41.2,-3.6449787,91.3333333,,-3.7813791,91.3333333
391,1,41.2166667,-3.6434175,91.3333333,,-3.7819717,91.3333333
392,1,41.2333333,-3.6418563,91.3333333,,-3.7825644,91.3333333
393,1,41.25,-3.640295,91.3333333,,-3.783157,91.3333333
394,1,41.2666667,-3.6387338,91.3333333,,-3.7837497,91.3333333
395,1,41.2833333,-3.6371726,91.3333333,,-3.7843423,91.3333333
396,1,41.3,-3.6356113,91.3333333,,-3.784935,91.3333333
397,1,41.3166667,-3.6340501,91.3333333,,-3.7855276,91.3333333
398,1,41.3333333,-3.6324889,91.3333333,,-3.7861202,91.3333333
399,1,41.35,-3.6309276,91.3333333,,-3.7867129,91.3333333
400,1,41.3666667,-3.6293664,91.3333333,,-3.7873055,91.3333333
401,1,41.3833333,-3.6278052,91.3333333,,-3.7878982,91.3333333
402,1,41.4,-3.6262439,91.3333333,,-3.7884908,91.3333333
403,1,41.4166667,-3.6246827,91.3333333,,-3.7890835,91.3333333
404,1,41.4333333,-3.6231215,91.3333333,,-3.7896761,91.3333333
405,1,41.45,-3.6215602,91.3333333,,-3.7902687,91.3333333
406,1,41.4666667,-3.619999,91.3333333,,-3.7908614,91.3333333
407,1,41.4833333,-3.6184378,91.3333333,,-3.791454,91.3333333
408,1,41.5,-3.6168765,91.3333333,,-3.7920467,91.3333333
409,1,41.5166667,-3.6153153,91.3333333,,-3.7926393,91.3333333
410,1,41.5333333,-3.6137541,91.3333333,,-3.793232,91.3333333
411,1,41.55,-3.6121929,91.3333333,,-3.7938246,91.3333333
412,1,41.5666667,-3.6106316,91.3333333,,-3.7944173,91.3333333
413,1,41.5833333,-3.6090704,91.3333333,,-3.7950099,91.3333333
414,1,41.6,-3.6075092,91.3333333,,-3.7956025,91.3333333
415,1,41.6166667,-3.6059479,91.3333333,,-3.7961952,91.3333333
416,1,41.6333333,-3.6043867,91.3333333,,-3.7967878,91.3333333
417,1,41.65,-3.6028255,91.3333333,,-3.7973805,91.3333333
418,1,41.6666667,-3.6012642,91.3333333,,-3.7979731,91.3333333
419,1,41.6833333,-3.599703,91.3333333,,-3.7985658,91.3333333
420,1,41.7,-3.5981418,91.3333333,,-3.7991584,91.3333333
421,1,41.7166667,-3.5965805,91.3333333,,-3.799751,91.3333333
422,1,41.7333333,-3.5950193,91.3333333,,-3.8003437,91.3333333
423,1,41.75,-3.5932219,91.3333333,,-3.8007339,91.3333333
424,1,41.7666667,-3.5914245,91.3333333,,-3.8011241,91.3333333
425,1,41.7833333,-3.5896271,91.3333333,,-3.8015143,91.3333333
426,1,41.8,-3.5878297,91.3333333,,-3.8019045,91.3333333
427,1,41.8166667,-3.5860323,91.3333333,,-3.8022948,91.3333333
428,1,41.8333333,-3.5842349,91.3333333,,-3.802685,91.3333333
429,1,41.85,-3.5824375,91.3333333,,-3.8030752,91.3333333
430,1,41.8666667,-3.5806401,91.3333333,,-3.8034654,91.3333333
431,1,41.8833333,-3.5788427,91.3333333,,-3.8038556,91.3333333
432,1,41.9,-3.5770453,91.3333333,,-3.8042458,91.3333333
433,1,41.9166667,-3.5752479,91.3333333,,-3.8046361,91.3333333
434,1,41.9333333,-3.5734505,91.3333333,,-3.8050263,91.3333333
435,1,41.95,-3.5716531,91.3333333,,-3.8054165,91.3333333
436,1,41.9666667,-3.5698557,91.3333333,,-3.8058067,91.3333333
437,1,41.9833333,-3.5680583,91.3333333,,-3.8061969,91.3333333
438,1,42.0,-3.5662609,91.3333333,,-3.8065871,91.3333333
439,1,42.0166667,-3.5644635,91.3333333,,-3.8069773,91.3333333
440,1,42.0333333,-3.5626661,91.3333333,,-3.8073676,91.3333333
441,1,42.05,-3.5608687,91.3333333,,-3.8077578,91.3333333
442,1,42.0666667,-3.5590713,91.3333333,,-3.808148,91.3333333
443,1,42.0833333,-3.5572739,91.3333333,,-3.8085382,91.3333333
444,1,42.1,-3.5554765,91.3333333,,-3.8089284,91.3333333
445,1,42.1166667,-3.5536791,91.3333333,,-3.8093186,91.3333333
446,1,42.1333333,-3.5518817,91.3333333,,-3.8097088,91.3333333
447,1,42.15,-3.5500843,91.3333333,,-3.8100991,91.3333333
448,1,42.1666667,-3.5482869,91.3333333,,-3.8104893,91.3333333
449,1,42.1833333,-3.5464895,91.3333333,,-3.8108795,91.3333333
450,1,42.2,-3.5446921,91.3333333,,-3.8112697,91.3333333
451,1,42.2166667,-3.5428947,91.3333333,,-3.8116599,91.3333333
452,1,42.2333333,-3.5404927,91.3333333,,-3.8120501,91.3333333
453,1,42.25,-3.5380907,91.3333333,,-3.8124403,91.3333333
454,1,42.2666667,-3.5356887,91.3333333,,-3.8128306,91.3333333
455,1,42.2833333,-3.5332867,91.3333333,,-3.8132208,91.3333333
456,1,42.3,-3.5308847,91.3333333,,-3.813611,91.3333333
457,1,42.3166667,-3.5284826,91.3333333,,-3.8140012,91.3333333
458,1,42.3333333,-3.5260806,91.3333333,,-3.8143914,91.3333333
459,1,42.35,-3.5236786,91.3333333,,-3.8147816,91.3333333
460,1,42.3666667,-3.5212766,91.3333333,,-3.8151718,91.3333333
461,1,42.3833333,-3.5191107,91.3333333,,-3.8157645,91.3333333
462,1,42.4,-3.5169449,91.3333333,,-3.8163571,91.3333333
463,1,42.4166667,-3.5147791,91.3333333,,-3.8169498,91.3333333
464,1,42.4333333,-3.5126132,91.3333333,,-3.8175424,91.3333333
465,1,42.45,-3.5104474,91.3333333,,-3.8181351,91.3333333
466,1,42.4666667,-3.5082815,91.3333333,,-3.8187277,91.3333333
467,1,42.4833333,-3.5061157,91.3333333,,-3.8193204,91.3333333
468,1,42.5,-3.5039498,91.3333333,,-3.819913,91.3333333
469,1,42.5166667,-3.501784,91.3333333,,-3.8205056,91.3333333
470,1,42.5333333,-3.4996181,91.3333333,,-3.8210983,91.3333333
471,1,42.55,-3.4974523,91.3333333,,-3.8216909,91.3333333
472,1,42.5666667,-3.4952864,91.3333333,,-3.8222836,91.3333333
473,1,42.5833333,-3.4931206,91.3333333,,-3.8228762,91.3333333
474,1,42.6,-3.4909547,91.3333333,,-3.8234689,91.3333333
475,1,42.6166667,-3.4887889,91.3333333,,-3.8240615,91.3333333
476,1,42.6333333,-3.486623,91.3333333,,-3.8246541,91.3333333
477,1,42.65,-3.4844572,91.3333333,,-3.8252468,91.3333333
478,1,42.6666667,-3.4822913,91.3333333,,-3.8258394,91.3333333
479,1,42.6833333,-3.4801255,91.3333333,,-3.8264321,91.3333333
480,1,42.7,-3.4779596,91.3333333,,-3.8270247,91.3333333
481,1,42.7166667,-3.4757938,91.3333333,,-3.8276174,91.3333333
482,1,42.7333333,-3.4736279,91.3333333,,-3.82821,91.3333333
483,1,42.75,-3.4714621,91.3333333,,-3.8288027,91.3333333
484,1,42.7666667,-3.4692962,91.3333333,,-3.8293953,91.3333333
485,1,42.7833333,-3.4671304,91.3333333,,-3.8299879,91.3333333
486,1,42.8,-3.4649645,91.3333333,,-3.8305806,91.3333333
487,1,42.8166667,-3.4627987,91.3333333,,-3.8311732,91.3333333
488,1,42.8333333,-3.4606328,91.3333333,,-3.8317659,91.3333333
489,1,42.85,-3.458467,91.3333333,,-3.8323585,91.3333333
490,1,42.8666667,-3.4563011,91.3333333,,-3.8329512,91.3333333
491,1,42.8833333,-3.4541353,91.3333333,,-3.8335438,91.3333333
492,1,42.9,-3.4519694,91.3333333,,-3.8341364,91.3333333
493,1,42.9166667,-3.4498036,91.3333333,,-3.8347291,91.3333333
494,1,42.9333333,-3.4476378,91.3333333,,-3.8353217,91.3333333
495,1,42.95,-3.4454719,91.3333333,,-3.8359144,91.3333333
496,1,42.9666667,-3.4433061,91.3333333,,-3.836507,91.3333333
497,1,42.9833333,-3.4411402,91.3333333,,-3.8370997,91.3333333
498,1,43.0,-3.4389744,91.3333333,,-3.8376923,91.3333333
499,2,34.7,-4.0168245,91.3333333,,-3.7717929,91.3333333
500,2,34.7166667,-4.0148701,91.3333333,,-3.7703999,91.3333333
501,2,34.7333333,-4.0129157,91.3333333,,-3.769007,91.3333333
502,2,34.75,-4.0109613,91.3333333,,-3.767614,91.3333333
503,2,34.7666667,-4.0090069,91.3333333,,-3.766221,91.3333333
504,2,34.7833333,-4.0070525,91.3333333,,-3.764828,91.3333333
505,2,34.8,-4.0050981,91.3333333,,-3.7634351,91.3333333
506,2,34.8166667,-4.0031437,91.3333333,,-3.7620421,91.3333333
507,2,34.8333333,-4.0011893,91.3333333,,-3.7606491,91.3333333
508,2,34.85,-3.9992349,91.3333333,,-3.7592561,91.3333333
509,2,34.8666667,-3.9972805,91.3333333,,-3.7578631,91.3333333
510,2,34.8833333,-3.995326,91.3333333,,-3.7564702,91.3333333
511,2,34.9,-3.9933716,91.3333333,,-3.7550772,91.3333333
512,2,34.9166667,-3.9914172,91.3333333,,-3.7536842,91.3333333
513,2,34.9333333,-3.9894628,91.3333333,,-3.7523831,91.3333333
514,2,34.95,-3.9875084,91.3333333,,-3.7510819,91.3333333
515,2,34.9666667,-3.985554,91.3333333,,-3.7497808,91.3333333
516,2,34.9833333,-3.9835996,91.3333333,,-3.7484797,91.3333333
517,2,35.0,-3.9816452,91.3333333,,-3.7471786,91.3333333
518,2,35.0166667,-3.9796908,91.3333333,,-3.7458774,91.3333333
519,2,35.0333333,-3.9777364,91.3333333,,-3.7445763,91.3333333
520,2,35.05,-3.975782,91.3333333,,-3.7432752,91.3333333
521,2,35.0666667,-3.9738276,91.3333333,,-3.741974,91.3333333
522,2,35.0833333,-3.9718732,91.3333333,,-3.7406729,91.3333333
523,2,35.1,-3.9699188,91.3333333,,-3.7393718,91.3333333
524,2,35.1166667,-3.9679644,91.3333333,,-3.7380706,91.3333333
525,2,35.1333333,-3.96601,91.3333333,,-3.7367695,91.3333333
526,2,35.15,-3.9640556,91.3333333,,-3.7354684,91.3333333
527,2,35.1666667,-3.9621012,91.3333333,,-3.7341672,91.3333333
528,2,35.1833333,-3.9601468,91.3333333,,-3.7328661,91.3333333
529,2,35.2,-3.9581924,91.3333333,,-3.731565,91.3333333
530,2,35.2166667,-3.956238,91.3333333,,-3.7302638,91.3333333
531,2,35.2333333,-3.9542836,91.3333333,,-3.7289627,91.3333333
532,2,35.25,-3.9523292,91.3333333,,-3.7276616,91.3333333
533,2,35.2666667,-3.9503748,91.3333333,,-3.7263604,91.3333333
534,2,35.2833333,-3.9484204,91.3333333,,-3.7250593,91.3333333
535,2,35.3,-3.946466,91.3333333,,-3.7237582,91.3333333
536,2,35.3166667,-3.9445115,91.3333333,,-3.722457,91.3333333
537,2,35.3333333,-3.9425571,91.3333333,,-3.7211559,91.3333333
538,2,35.35,-3.9406027,91.3333333,,-3.7201179,91.3333333
539,2,35.3666667,-3.9386483,91.3333333,,-3.71908,91.3333333
540,2,35.3833333,-3.9366939,91.3333333,,-3.718042,91.3333333
541,2,35.4,-3.9347395,91.3333333,,-3.717004,91.3333333
542,2,35.4166667,-3.9327851,91.3333333,,-3.715966,91.3333333
543,2,35.4333333,-3.9308307,91.3333333,,-3.7149281,91.3333333
544,2,35.45,-3.9288763,91.3333333,,-3.7138901,91.3333333
545,2,35.4666667,-3.9269219,91.3333333,,-3.7128521,91.3333333
546,2,35.4833333,-3.9249675,91.3333333,,-3.7118141,91.3333333
547,2,35.5,-3.9230131,91.3333333,,-3.7107762,91.3333333
548,2,35.5166667,-3.9210587,91.3333333,,-3.7097382,91.3333333
549,2,35.5333333,-3.9191043,91.3333333,,-3.7087002,91.3333333
550,2,35.55,-3.9171499,91.3333333,,-3.7076623,91.3333333
551,2,35.5666667,-3.9151955,91.3333333,,-3.7066243,91.3333333
552,2,35.5833333,-3.9132411,91.3333333,,-3.7055863,91.3333333
553,2,35.6,-3.9112867,91.3333333,,-3.7045483,91.3333333
554,2,35.6166667,-3.9093323,91.3333333,,-3.7035104,91.3333333
555,2,35.6333333,-3.9073779,91.3333333,,-3.7024724,91.3333333
556,2,35.65,-3.9054235,91.3333333,,-3.7014344,91.3333333
557,2,35.6666667,-3.9034691,91.3333333,,-3.7003964,91.3333333
558,2,35.6833333,-3.9015147,91.3333333,,-3.6993585,91.3333333
559,2,35.7,-3.8995603,91.3333333,,-3.6983205,91.3333333
560,2,35.7166667,-3.8976059,91.3333333,,-3.6972825,91.3333333
561,2,35.7333333,-3.8956515,91.3333333,,-3.6962445,91.3333333
562,2,35.75,-3.893697,91.3333333,,-3.6952066,91.3333333
563,2,35.7666667,-3.8917426,91.3333333,,-3.6941686,91.3333333
564,2,35.7833333,-3.8897882,91.3333333,,-3.6931306,91.3333333
565,2,35.8,-3.8878338,91.3333333,,-3.6920926,91.3333333
566,2,35.8166667,-3.8858794,91.3333333,,-3.6910547,91.3333333
567,2,35.8333333,-3.883925,91.3333333,,-3.6900167,91.3333333
568,2,35.85,-3.8819706,91.3333333,,-3.6889787,91.3333333
569,2,35.8666667,-3.8800162,91.3333333,,-3.6879407,91.3333333
570,2,35.8833333,-3.8780618,91.3333333,,-3.6869028,91.3333333
571,2,35.9,-3.8761074,91.3333333,,-3.6858648,91.3333333
572,2,35.9166667,-3.874153,91.3333333,,-3.6848268,91.3333333
573,2,35.9333333,-3.8721986,91.3333333,,-3.6837889,91.3333333
574,2,35.95,-3.8702442,91.3333333,,-3.6827509,91.3333333
575,2,35.9666667,-3.8682898,91.3333333,,-3.6817129,91.3333333
576,2,35.9833333,-3.8665716,91.3333333,,-3.6808976,91.3333333
577,2,36.0,-3.8648533,91.3333333,,-3.6800823,91.3333333
578,2,36.0166667,-3.8631351,91.3333333,,-3.679267,91.3333333
579,2,36.0333333,-3.8614168,91.3333333,,-3.6784517,91.3333333
580,2,36.05,-3.8596986,91.3333333,,-3.6776364,91.3333333
581,2,36.0666667,-3.8579804,91.3333333,,-3.6768211,91.3333333
582,2,36.0833333,-3.8562621,91.3333333,,-3.6760058,91.3333333
583,2,36.1,-3.8545439,91.3333333,,-3.6751905,91.3333333
584,2,36.1166667,-3.8528257,91.3333333,,-3.6743752,91.3333333
585,2,36.1333333,-3.8511074,91.3333333,,-3.6735599,91.3333333
586,2,36.15,-3.8493892,91.3333333,,-3.6727446,91.3333333
587,2,36.1666667,-3.847671,91.3333333,,-3.6719293,91.3333333
588,2,36.1833333,-3.8459527,91.3333333,,-3.671114,91.3333333
589,2,36.2,-3.8442345,91.3333333,,-3.6702987,91.3333333
590,2,36.2166667,-3.8425162,91.3333333,,-3.6694834,91.3333333
591,2,36.2333333,-3.840798,91.3333333,,-3.6686681,91.3333333
592,2,36.25,-3.8390798,91.3333333,,-3.6678528,91.3333333
593,2,36.2666667,-3.8373615,91.3333333,,-3.6670375,91.3333333
594,2,36.2833333,-3.8356433,91.3333333,,-3.6662222,91.3333333
595,2,36.3,-3.8339251,91.3333333,,-3.6654069,91.3333333
596,2,36.3166667,-3.8322068,91.3333333,,-3.6645916,91.3333333
597,2,36.3333333,-3.8304886,91.3333333,,-3.6637763,91.3333333
598,2,36.35,-3.8287704,91.3333333,,-3.662961,91.3333333
599,2,36.3666667,-3.8270521,91.3333333,,-3.6621457,91.3333333
600,2,36.3833333,-3.8253339,91.3333333,,-3.6613304,91.3333333
601,2,36.4,-3.8236156,91.3333333,,-3.6605151,91.3333333
602,2,36.4166667,-3.8218974,91.3333333,,-3.6596998,91.3333333
603,2,36.4333333,-3.8201792,91.3333333,,-3.6588844,91.3333333
604,2,36.45,-3.8184609,91.3333333,,-3.6580691,91.3333333
605,2,36.4666667,-3.8167427,91.3333333,,-3.6572538,91.3333333
606,2,36.4833333,-3.8150245,91.3333333,,-3.6564385,91.3333333
607,2,36.5,-3.8133062,91.3333333,,-3.6556232,91.3333333
608,2,36.5166667,-3.811588,91.3333333,,-3.6548079,91.3333333
609,2,36.5333333,-3.8098698,91.3333333,,-3.6539926,91.3333333
610,2,36.55,-3.8081515,91.3333333,,-3.6531773,91.3333333
611,2,36.5666667,-3.8064333,91.3333333,,-3.652362,91.3333333
612,2,36.5833333,-3.804715,91.3333333,,-3.6515467,91.3333333
613,2,36.6,-3.8029968,91.3333333,,-3.6507314,91.3333333
614,2,36.6166667,-3.8012786,91.3333333,,-3.6499161,91.3333333
615,2,36.6333333,-3.7993242,91.3333333,,-3.6491413,91.3333333
616,2,36.65,-3.7973698,91.3333333,,-3.6483665,91.3333333
617,2,36.6666667,-3.7954154,91.3333333,,-3.6475917,91.3333333
618,2,36.6833333,-3.793461,91.3333333,,-3.6468169,91.3333333
619,2,36.7,-3.7915066,91.3333333,,-3.646042,91.3333333
620,2,36.7166667,-3.7895521,91.3333333,,-3.6452672,91.3333333
621,2,36.7333333,-3.7875977,91.3333333,,-3.6444924,91.3333333
622,2,36.75,-3.7856433,91.3333333,,-3.6437176,91.3333333
623,2,36.7666667,-3.7836889,91.3333333,,-3.6429428,91.3333333
624,2,36.7833333,-3.7817345,91.3333333,,-3.642168,91.3333333
625,2,36.8,-3.7797801,91.3333333,,-3.6413932,91.3333333
626,2,36.8166667,-3.7778257,91.3333333,,-3.6406183,91.3333333
627,2,36.8333333,-3.7758713,91.3333333,,-3.6398435,91.3333333
628,2,36.85,-3.7739169,91.3333333,,-3.6390687,91.3333333
629,2,36.8666667,-3.7719625,91.3333333,,-3.6382939,91.3333333
630,2,36.8833333,-3.7700081,91.3333333,,-3.6375191,91.3333333
631,2,36.9,-3.7680537,91.3333333,,-3.6367443,91.3333333
632,2,36.9166667,-3.7660993,91.3333333,,-3.6359694,91.3333333
633,2,36.9333333,-3.7641449,91.3333333,,-3.6351946,91.3333333
634,2,36.95,-3.7621905,91.3333333,,-3.6344198,91.3333333
635,2,36.9666667,-3.7602361,91.3333333,,-3.633645,91.3333333
636,2,36.9833333,-3.7582817,91.3333333,,-3.6328702,91.3333333
637,2,37.0,-3.7563273,91.3333333,,-3.6320954,91.3333333
638,2,37.0166667,-3.7543729,91.3333333,,-3.6313205,91.3333333
639,2,37.0333333,-3.7524185,91.3333333,,-3.6305457,91.3333333
640,2,37.05,-3.7504641,91.3333333,,-3.6297709,91.3333333
641,2,37.0666667,-3.7485097,91.3333333,,-3.6289961,91.3333333
642,2,37.0833333,-3.7465553,91.3333333,,-3.6282213,91.3333333
643,2,37.1,-3.7446009,91.3333333,,-3.6274465,91.3333333
644,2,37.1166667,-3.7426465,91.3333333,,-3.6266716,91.3333333
645,2,37.1333333,-3.7406921,91.3333333,,-3.6258968,91.3333333
646,2,37.15,-3.7387376,91.3333333,,-3.625122,91.3333333
647,2,37.1666667,-3.7367832,91.3333333,,-3.6243472,91.3333333
648,2,37.1833333,-3.7348288,91.3333333,,-3.6235724,91.3333333
649,2,37.2,-3.7328744,91.3333333,,-3.6227976,91.3333333
650,2,37.2166667,-3.73092,91.3333333,,-3.6220228,91.3333333
651,2,37.2333333,-3.7289656,91.3333333,,-3.6212479,91.3333333
652,2,37.25,-3.7270112,91.3333333,,-3.6204731,91.3333333
653,2,37.2666667,-3.7250568,91.3333333,,-3.6196983,91.3333333
654,2,37.2833333,-3.7231024,91.3333333,,-3.6189235,91.3333333
655,2,37.3,-3.721148,91.3333333,,-3.6181487,91.3333333
656,2,37.3166667,-3.7191936,91.3333333,,-3.6173739,91.3333333
657,2,37.3333333,-3.7172392,91.3333333,,-3.616599,91.3333333
658,2,37.35,-3.7152848,91.3333333,,-3.6158242,91.3333333
659,2,37.3666667,-3.7133304,91.3333333,,-3.6150494,91.3333333
660,2,37.3833333,-3.711376,91.3333333,,-3.6142746,91.3333333
661,2,37.4,-3.7094216,91.3333333,,-3.6134998,91.3333333
662,2,37.4166667,-3.7074672,91.3333333,,-3.612725,91.3333333
663,2,37.4333333,-3.7055128,91.3333333,,-3.6119501,91.3333333
664,2,37.45,-3.7035584,91.3333333,,-3.6111753,91.3333333
665,2,37.4666667,-3.701604,91.3333333,,-3.6104005,91.3333333
666,2,37.4833333,-3.6996496,91.3333333,,-3.6096257,91.3333333
667,2,37.5,-3.6976952,91.3333333,,-3.6088509,91.3333333
668,2,37.5166667,-3.6957408,91.3333333,,-3.6080761,91.3333333
669,2,37.5333333,-3.6937864,91.3333333,,-3.6073012,91.3333333
670,2,37.55,-3.691832,91.3333333,,-3.6065264,91.3333333
671,2,37.5666667,-3.6898776,91.3333333,,-3.6057516,91.3333333
672,2,37.5833333,-3.6879231,91.3333333,,-3.6049768,91.3333333
673,2,37.6,-3.6859687,91.3333333,,-3.604202,91.3333333
674,2,37.6166667,-3.6840143,91.3333333,,-3.6034272,91.3333333
675,2,37.6333333,-3.6820599,91.3333333,,-3.6026523,91.3333333
676,2,37.65,-3.6801055,91.3333333,,-3.6018775,91.3333333
677,2,37.6666667,-3.6781511,91.3333333,,-3.6011027,91.3333333
678,2,37.6833333,-3.6761967,91.3333333,,-3.6003279,91.3333333
679,2,37.7,-3.6742423,91.3333333,,-3.5995531,91.3333333
680,2,37.7166667,-3.6722879,91.3333333,,-3.5987783,91.3333333
681,2,37.7333333,-3.6703335,91.3333333,,-3.5980035,91.3333333
682,2,37.75,-3.6683791,91.3333333,,-3.5972286,91.3333333
683,2,37.7666667,-3.6664247,91.3333333,,-3.5964538,91.3333333
684,2,37.7833333,-3.6644703,91.3333333,,-3.595679,91.3333333
685,2,37.8,-3.6625159,91.3333333,,-3.5949042,91.3333333
686,2,37.8166667,-3.6605615,91.3333333,,-3.5941294,91.3333333
687,2,37.8333333,-3.6586071,91.3333333,,-3.5933546,91.3333333
688,2,37.85,-3.6566527,91.3333333,,-3.5925797,91.3333333
689,2,37.8666667,-3.6546983,91.3333333,,-3.5918049,91.3333333
690,2,37.8833333,-3.6527439,91.3333333,,-3.5910301,91.3333333
691,2,37.9,-3.6510256,91.3333333,,-3.5904712,91.3333333
692,2,37.9166667,-3.6494644,91.3333333,,-3.5899123,91.3333333
693,2,37.9333333,-3.6479032,91.3333333,,-3.5893534,91.3333333
694,2,37.95,-3.6463419,91.3333333,,-3.5887945,91.3333333
695,2,37.9666667,-3.6447807,91.3333333,,-3.5882356,91.3333333
696,2,37.9833333,-3.6432195,91.3333333,,-3.5876768,91.3333333
697,2,38.0,-3.6416583,91.3333333,,-3.5871179,91.3333333
698,2,38.0166667,-3.640097,91.3333333,,-3.586559,91.3333333
699,2,38.0333333,-3.6385358,91.3333333,,-3.5860001,91.3333333
700,2,38.05,-3.6369746,91.3333333,,-3.5854412,91.3333333
701,2,38.0666667,-3.6354133,91.3333333,,-3.5848823,91.3333333
702,2,38.0833333,-3.6338521,91.3333333,,-3.5843234,91.3333333
703,2,38.1,-3.6322909,91.3333333,,-3.5837645,91.3333333
704,2,38.1166667,-3.6307296,91.3333333,,-3.5832056,91.3333333
705,2,38.1333333,-3.6291684,91.3333333,,-3.5826467,91.3333333
706,2,38.15,-3.6276072,91.3333333,,-3.5820878,91.3333333
707,2,38.1666667,-3.6260459,91.3333333,,-3.5815289,91.3333333
708,2,38.1833333,-3.6244847,91.3333333,,-3.5809701,91.3333333
709,2,38.2,-3.6229235,91.3333333,,-3.5804112,91.3333333
710,2,38.2166667,-3.6213622,91.3333333,,-3.5798523,91.3333333
711,2,38.2333333,-3.619801,91.3333333,,-3.5792934,91.3333333
712,2,38.25,-3.6182398,91.3333333,,-3.5787345,91.3333333
713,2,38.2666667,-3.6166785,91.3333333,,-3.5781756,91.3333333
714,2,38.2833333,-3.6151173,91.3333333,,-3.5776167,91.3333333
715,2,38.3,-3.6135561,91.3333333,,-3.5770578,91.3333333
716,2,38.3166667,-3.6119949,91.3333333,,-3.5764989,91.3333333
717,2,38.3333333,-3.6104336,91.3333333,,-3.57594,91.3333333
718,2,38.35,-3.6088724,91.3333333,,-3.5753811,91.3333333
719,2,38.3666667,-3.6073112,91.3333333,,-3.5748222,91.3333333
720,2,38.3833333,-3.6057499,91.3333333,,-3.5742634,91.3333333
721,2,38.4,-3.6041887,91.3333333,,-3.5737045,91.3333333
722,2,38.4166667,-3.6026275,91.3333333,,-3.5731456,91.3333333
723,2,38.4333333,-3.6010662,91.3333333,,-3.5725867,91.3333333
724,2,38.45,-3.599505,91.3333333,,-3.5720278,91.3333333
725,2,38.4666667,-3.5979438,91.3333333,,-3.5714689,91.3333333
726,2,38.4833333,-3.5963825,91.3333333,,-3.57091,91.3333333
727,2,38.5,-3.5948213,91.3333333,,-3.5703511,91.3333333
728,2,38.5166667,-3.5932601,91.3333333,,-3.5697922,91.3333333
729,2,38.5333333,-3.5916988,91.3333333,,-3.5692333,91.3333333
730,2,38.55,-3.5899014,91.3333333,,-3.5687217,91.3333333
731,2,38.5666667,-3.588104,91.3333333,,-3.56821,91.3333333
732,2,38.5833333,-3.5863066,91.3333333,,-3.5676984,91.3333333
733,2,38.6,-3.5845092,91.3333333,,-3.5671867,91.3333333
734,2,38.6166667,-3.5827118,91.3333333,,-3.566675,91.3333333
735,2,38.6333333,-3.5809144,91.3333333,,-3.5661634,91.3333333
736,2,38.65,-3.579117,91.3333333,,-3.5656517,91.3333333
737,2,38.6666667,-3.5773197,91.3333333,,-3.5651401,91.3333333
738,2,38.6833333,-3.5755223,91.3333333,,-3.5646284,91.3333333
739,2,38.7,-3.5737249,91.3333333,,-3.5641168,91.3333333
740,2,38.7166667,-3.5719275,91.3333333,,-3.5636051,91.3333333
741,2,38.7333333,-3.5701301,91.3333333,,-3.5630934,91.3333333
742,2,38.75,-3.5683327,91.3333333,,-3.5625818,91.3333333
743,2,38.7666667,-3.5665353,91.3333333,,-3.5620701,91.3333333
744,2,38.7833333,-3.5647379,91.3333333,,-3.5615585,91.3333333
745,2,38.8,-3.5629405,91.3333333,,-3.5610468,91.3333333
746,2,38.8166667,-3.5611431,91.3333333,,-3.5605351,91.3333333
747,2,38.8333333,-3.5593457,91.3333333,,-3.5600235,91.3333333
748,2,38.85,-3.5575483,91.3333333,,-3.5595118,91.3333333
749,2,38.8666667,-3.5557509,91.3333333,,-3.5590002,91.3333333
750,2,38.8833333,-3.5539535,91.3333333,,-3.5584885,91.3333333
