Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y,EA_raw
21,39.15,-4.0773433,89.6666667,-6.3816445,89.6666667,18.8558903
1,39.1666667,-9.6052061,107.6666667,-10.871662,107.6666667,
2,39.1666667,-9.2429334,106.6666667,-10.4648438,106.6666667,
3,39.1666667,-8.9306607,104.6666667,-10.1771165,104.6666667,
4,39.1666667,-8.6306607,103.6666667,-9.8748438,103.6666667,
5,39.1666667,-8.2906607,102.6666667,-9.5602983,102.6666667,
6,39.1666667,-7.9583879,101.6666667,-9.2625711,101.6666667,
7,39.1666667,-7.6461152,100.6666667,-8.9402983,100.6666667,
8,39.1666667,-7.3383879,99.6666667,-8.6834802,99.6666667,
9,39.1666667,-7.0361152,98.6666667,-8.4502983,98.6666667,
10,39.1666667,-6.7661152,97.6666667,-8.1034802,97.6666667,
11,39.1666667,-6.6338425,94.6666667,-7.9380256,94.6666667,
12,39.1666667,-6.3438425,93.6666667,-7.8030688,93.6666667,
13,39.1666667,-6.0915697,93.6666667,-7.735664,93.6666667,
14,39.1666667,-5.819297,94.6666667,-7.3839009,94.6666667,
15,39.1666667,-5.559297,94.6666667,-7.0452033,94.6666667,
16,39.1666667,-5.309297,93.6666667,-7.1580609,93.6666667,
17,39.1666667,-5.0570243,92.6666667,-6.9721972,92.6666667,
18,39.1666667,-4.8070243,91.6666667,-6.59695,91.6666667,
19,39.1666667,-4.5570243,91.6666667,-7.179864,91.6666667,18.4083144
20,39.1666667,-4.3147516,90.6666667,-6.6684572,90.6666667,18.5027239
21,39.1666667,-4.0779334,89.6666667,-6.3816692,89.6666667,18.8641132
1,39.1833333,-9.6076144,107.6666667,-10.8733053,107.6666667,
2,39.1833333,-9.2451901,106.6666667,-10.4660326,106.6666667,
3,39.1833333,-8.9327659,104.6666667,-10.1784568,104.6666667,
4,39.1833333,-8.6327659,103.6666667,-9.8760326,103.6666667,
5,39.1833333,-8.2927659,102.6666667,-9.5611841,102.6666667,
6,39.1833333,-7.9603417,101.6666667,-9.2636083,101.6666667,
7,39.1833333,-7.6479174,100.6666667,-8.9411841,100.6666667,
8,39.1833333,-7.3403417,99.6666667,-8.6839113,99.6666667,
9,39.1833333,-7.0379174,98.6666667,-8.4511841,98.6666667,
10,39.1833333,-6.7679174,97.6666667,-8.1039113,97.6666667,
11,39.1833333,-6.6354932,94.6666667,-7.9387598,94.6666667,
12,39.1833333,-6.3454932,93.6666667,-7.8054726,93.6666667,
13,39.1833333,-6.0930689,93.6666667,-7.7380416,93.6666667,
14,39.1833333,-5.8206447,94.6666667,-7.3863601,94.6666667,
15,39.1833333,-5.5606447,94.6666667,-7.0477494,94.6666667,
16,39.1833333,-5.3106447,93.6666667,-7.16033,93.6666667,
17,39.1833333,-5.0582204,92.6666667,-6.9744266,92.6666667,
18,39.1833333,-4.8082204,91.6666667,-6.5992213,91.6666667,
19,39.1833333,-4.5582204,91.6666667,-7.1806749,91.6666667,18.4147187
20,39.1833333,-4.3157962,90.6666667,-6.6700101,90.6666667,18.5096511
21,39.1833333,-4.0785235,89.6666667,-6.3816939,89.6666667,18.8723361
1,39.2,-9.6100226,107.6666667,-10.8749486,107.6666667,
2,39.2,-9.2474469,106.6666667,-10.4672213,106.6666667,
3,39.2,-8.9348711,104.6666667,-10.1797971,104.6666667,
4,39.2,-8.6348711,103.6666667,-9.8772213,103.6666667,
5,39.2,-8.2948711,102.6666667,-9.5620698,102.6666667,
6,39.2,-7.9622954,101.6666667,-9.2646456,101.6666667,
7,39.2,-7.6497196,100.6666667,-8.9420698,100.6666667,
8,39.2,-7.3422954,99.6666667,-8.6843425,99.6666667,
9,39.2,-7.0397196,98.6666667,-8.4520698,98.6666667,
10,39.2,-6.7697196,97.6666667,-8.1043425,97.6666667,
11,39.2,-6.6371439,94.6666667,-7.939494,94.6666667,
12,39.2,-6.3471439,93.6666667,-7.8078764,93.6666667,
13,39.2,-6.0945681,93.6666667,-7.7404192,93.6666667,
14,39.2,-5.8219923,94.6666667,-7.3888193,94.6666667,
15,39.2,-5.5619923,94.6666667,-7.0502955,94.6666667,
16,39.2,-5.3119923,93.6666667,-7.162599,93.6666667,
17,39.2,-5.0594166,92.6666667,-6.9766561,92.6666667,
18,39.2,-4.8094166,91.6666667,-6.6014927,91.6666667,
19,39.2,-4.5594166,91.6666667,-7.1814858,91.6666667,18.421123
20,39.2,-4.3168408,90.6666667,-6.6715631,90.6666667,18.5165782
21,39.2,-4.0791136,89.6666667,-6.3817187,89.6666667,18.880559
1,39.2166667,-9.6124309,107.6666667,-10.8765919,107.6666667,
2,39.2166667,-9.2497036,106.6666667,-10.4684101,106.6666667,
3,39.2166667,-8.9369764,104.6666667,-10.1811374,104.6666667,
4,39.2166667,-8.6369764,103.6666667,-9.8784101,103.6666667,
5,39.2166667,-8.2969764,102.6666667,-9.5629555,102.6666667,
6,39.2166667,-7.9642491,101.6666667,-9.2656828,101.6666667,
7,39.2166667,-7.6515218,100.6666667,-8.9429555,100.6666667,
8,39.2166667,-7.3442491,99.6666667,-8.6847737,99.6666667,
9,39.2166667,-7.0415218,98.6666667,-8.4529555,98.6666667,
10,39.2166667,-6.7715218,97.6666667,-8.1047737,97.6666667,
11,39.2166667,-6.6387945,94.6666667,-7.9402283,94.6666667,
12,39.2166667,-6.3487945,93.6666667,-7.8102801,93.6666667,
13,39.2166667,-6.0960673,93.6666667,-7.7427968,93.6666667,
14,39.2166667,-5.82334,94.6666667,-7.3912785,94.6666667,
15,39.2166667,-5.56334,94.6666667,-7.0528415,94.6666667,
16,39.2166667,-5.31334,93.6666667,-7.1648681,93.6666667,
17,39.2166667,-5.0606127,92.6666667,-6.9788855,92.6666667,
18,39.2166667,-4.8106127,91.6666667,-6.6037641,91.6666667,
19,39.2166667,-4.5606127,91.6666667,-7.1822967,91.6666667,18.4275274
20,39.2166667,-4.3178855,90.6666667,-6.673116,90.6666667,18.5235054
21,39.2166667,-4.0797036,89.6666667,-6.3817434,89.6666667,18.8887819
1,39.2333333,-9.6148392,107.6666667,-10.8782352,107.6666667,
2,39.2333333,-9.2519604,106.6666667,-10.4695988,106.6666667,
3,39.2333333,-8.9390816,104.6666667,-10.1824776,104.6666667,
4,39.2333333,-8.6390816,103.6666667,-9.8795988,103.6666667,
5,39.2333333,-8.2990816,102.6666667,-9.5638413,102.6666667,
6,39.2333333,-7.9662028,101.6666667,-9.26672,101.6666667,
7,39.2333333,-7.653324,100.6666667,-8.9438413,100.6666667,
8,39.2333333,-7.3462028,99.6666667,-8.6852049,99.6666667,
9,39.2333333,-7.043324,98.6666667,-8.4538413,98.6666667,
10,39.2333333,-6.773324,97.6666667,-8.1052049,97.6666667,
11,39.2333333,-6.6404452,94.6666667,-7.9409625,94.6666667,
12,39.2333333,-6.3504452,93.6666667,-7.8126839,93.6666667,
13,39.2333333,-6.0975664,93.6666667,-7.7451745,93.6666667,
14,39.2333333,-5.8246877,94.6666667,-7.3937378,94.6666667,
15,39.2333333,-5.5646877,94.6666667,-7.0553876,94.6666667,
16,39.2333333,-5.3146877,93.6666667,-7.1671371,93.6666667,
17,39.2333333,-5.0618089,92.6666667,-6.9811149,92.6666667,
18,39.2333333,-4.8118089,91.6666667,-6.6060354,91.6666667,
19,39.2333333,-4.5618089,91.6666667,-7.1831076,91.6666667,18.4339317
20,39.2333333,-4.3189301,90.6666667,-6.6746689,90.6666667,18.5304326
21,39.2333333,-4.0802937,89.6666667,-6.3817681,89.6666667,18.8970048
1,39.25,-9.6172474,107.6666667,-10.8798785,107.6666667,
2,39.25,-9.2542171,106.6666667,-10.4707876,106.6666667,
3,39.25,-8.9411868,104.6666667,-10.1838179,104.6666667,
4,39.25,-8.6411868,103.6666667,-9.8807876,103.6666667,
5,39.25,-8.3011868,102.6666667,-9.564727,102.6666667,
6,39.25,-7.9681565,101.6666667,-9.2677573,101.6666667,
7,39.25,-7.6551262,100.6666667,-8.944727,100.6666667,
8,39.25,-7.3481565,99.6666667,-8.6856361,99.6666667,
9,39.25,-7.0451262,98.6666667,-8.454727,98.6666667,
10,39.25,-6.7751262,97.6666667,-8.1056361,97.6666667,
11,39.25,-6.6420959,94.6666667,-7.9416967,94.6666667,
12,39.25,-6.3520959,93.6666667,-7.8150876,93.6666667,
13,39.25,-6.0990656,93.6666667,-7.7475521,93.6666667,
14,39.25,-5.8260353,94.6666667,-7.396197,94.6666667,
15,39.25,-5.5660353,94.6666667,-7.0579336,94.6666667,
16,39.25,-5.3160353,93.6666667,-7.1694062,93.6666667,
17,39.25,-5.063005,92.6666667,-6.9833444,92.6666667,
18,39.25,-4.813005,91.6666667,-6.6083068,91.6666667,
19,39.25,-4.563005,91.6666667,-7.1839185,91.6666667,18.440336
20,39.25,-4.3199747,90.6666667,-6.6762218,90.6666667,18.5373597
21,39.25,-4.0808838,89.6666667,-6.3817929,89.6666667,18.9052277
1,39.2666667,-9.6196557,107.6666667,-10.8815218,107.6666667,
2,39.2666667,-9.2564739,106.6666667,-10.4719764,106.6666667,
3,39.2666667,-8.9432921,104.6666667,-10.1851582,104.6666667,
4,39.2666667,-8.6432921,103.6666667,-9.8819764,103.6666667,
5,39.2666667,-8.3032921,102.6666667,-9.5656127,102.6666667,
6,39.2666667,-7.9701103,101.6666667,-9.2687945,101.6666667,
7,39.2666667,-7.6569284,100.6666667,-8.9456127,100.6666667,
8,39.2666667,-7.3501103,99.6666667,-8.6860673,99.6666667,
9,39.2666667,-7.0469284,98.6666667,-8.4556127,98.6666667,
10,39.2666667,-6.7769284,97.6666667,-8.1060673,97.6666667,
11,39.2666667,-6.6437466,94.6666667,-7.9424309,94.6666667,
12,39.2666667,-6.3537466,93.6666667,-7.8174914,93.6666667,
13,39.2666667,-6.1005648,93.6666667,-7.7499297,93.6666667,
14,39.2666667,-5.827383,94.6666667,-7.3986562,94.6666667,
15,39.2666667,-5.567383,94.6666667,-7.0604797,94.6666667,
16,39.2666667,-5.317383,93.6666667,-7.1716752,93.6666667,
17,39.2666667,-5.0642012,92.6666667,-6.9855738,92.6666667,
18,39.2666667,-4.8142012,91.6666667,-6.6105781,91.6666667,
19,39.2666667,-4.5642012,91.6666667,-7.1847294,91.6666667,18.4467403
20,39.2666667,-4.3210193,90.6666667,-6.6777747,90.6666667,18.5442869
21,39.2666667,-4.0814739,89.6666667,-6.3818176,89.6666667,18.9134506
1,39.2833333,-9.622064,107.6666667,-10.8831651,107.6666667,
2,39.2833333,-9.2587306,106.6666667,-10.4731651,106.6666667,
3,39.2833333,-8.9453973,104.6666667,-10.1864984,104.6666667,
4,39.2833333,-8.6453973,103.6666667,-9.8831651,103.6666667,
5,39.2833333,-8.3053973,102.6666667,-9.5664984,102.6666667,
6,39.2833333,-7.972064,101.6666667,-9.2698318,101.6666667,
7,39.2833333,-7.6587306,100.6666667,-8.9464984,100.6666667,
8,39.2833333,-7.352064,99.6666667,-8.6864984,99.6666667,
9,39.2833333,-7.0487306,98.6666667,-8.4564984,98.6666667,
10,39.2833333,-6.7787306,97.6666667,-8.1064984,97.6666667,
11,39.2833333,-6.6453973,94.6666667,-7.9431651,94.6666667,
12,39.2833333,-6.3553973,93.6666667,-7.8198952,93.6666667,
13,39.2833333,-6.102064,93.6666667,-7.7523073,93.6666667,
14,39.2833333,-5.8287306,94.6666667,-7.4011155,94.6666667,
15,39.2833333,-5.5687306,94.6666667,-7.0630258,94.6666667,
16,39.2833333,-5.3187306,93.6666667,-7.1739443,93.6666667,
17,39.2833333,-5.0653973,92.6666667,-6.9878033,92.6666667,
18,39.2833333,-4.8153973,91.6666667,-6.6128495,91.6666667,
19,39.2833333,-4.5653973,91.6666667,-7.1855403,91.6666667,18.4531446
20,39.2833333,-4.322064,90.6666667,-6.6793276,90.6666667,18.551214
21,39.2833333,-4.082064,89.6666667,-6.3818424,89.6666667,18.9216735
1,39.3,-9.6244722,107.6666667,-10.8848084,107.6666667,
2,39.3,-9.2609874,106.6666667,-10.4743539,106.6666667,
3,39.3,-8.9475025,104.6666667,-10.1878387,104.6666667,
4,39.3,-8.6475025,103.6666667,-9.8843539,103.6666667,
5,39.3,-8.3075025,102.6666667,-9.5673842,102.6666667,
6,39.3,-7.9740177,101.6666667,-9.270869,101.6666667,
7,39.3,-7.6605328,100.6666667,-8.9473842,100.6666667,
8,39.3,-7.3540177,99.6666667,-8.6869296,99.6666667,
9,39.3,-7.0505328,98.6666667,-8.4573842,98.6666667,
10,39.3,-6.7805328,97.6666667,-8.1069296,97.6666667,
11,39.3,-6.647048,94.6666667,-7.9438993,94.6666667,
12,39.3,-6.357048,93.6666667,-7.8222989,93.6666667,
13,39.3,-6.1035631,93.6666667,-7.754685,93.6666667,
14,39.3,-5.8300783,94.6666667,-7.4035747,94.6666667,
15,39.3,-5.5700783,94.6666667,-7.0655718,94.6666667,
16,39.3,-5.3200783,93.6666667,-7.1762134,93.6666667,
17,39.3,-5.0665934,92.6666667,-6.9900327,92.6666667,
18,39.3,-4.8165934,91.6666667,-6.6151208,91.6666667,
19,39.3,-4.5665934,91.6666667,-7.1863512,91.6666667,18.4595489
20,39.3,-4.3231086,90.6666667,-6.6808805,90.6666667,18.5581412
21,39.3,-4.0826541,89.6666667,-6.3818671,89.6666667,18.9298964
1,39.3166667,-9.6268805,107.6666667,-10.8864517,107.6666667,
2,39.3166667,-9.2632441,106.6666667,-10.4755426,106.6666667,
3,39.3166667,-8.9496078,104.6666667,-10.189179,104.6666667,
4,39.3166667,-8.6496078,103.6666667,-9.8855426,103.6666667,
5,39.3166667,-8.3096078,102.6666667,-9.5682699,102.6666667,
6,39.3166667,-7.9759714,101.6666667,-9.2719063,101.6666667,
7,39.3166667,-7.662335,100.6666667,-8.9482699,100.6666667,
8,39.3166667,-7.3559714,99.6666667,-8.6873608,99.6666667,
9,39.3166667,-7.052335,98.6666667,-8.4582699,98.6666667,
10,39.3166667,-6.782335,97.6666667,-8.1073608,97.6666667,
11,39.3166667,-6.6486987,94.6666667,-7.9446335,94.6666667,
12,39.3166667,-6.3586987,93.6666667,-7.8247027,93.6666667,
13,39.3166667,-6.1050623,93.6666667,-7.7570626,93.6666667,
14,39.3166667,-5.831426,94.6666667,-7.4060339,94.6666667,
15,39.3166667,-5.571426,94.6666667,-7.0681179,94.6666667,
16,39.3166667,-5.321426,93.6666667,-7.1784824,93.6666667,
17,39.3166667,-5.0677896,92.6666667,-6.9922621,92.6666667,
18,39.3166667,-4.8177896,91.6666667,-6.6173922,91.6666667,
19,39.3166667,-4.5677896,91.6666667,-7.1871621,91.6666667,18.4659532
20,39.3166667,-4.3241532,90.6666667,-6.6824334,90.6666667,18.5650684
21,39.3166667,-4.0832441,89.6666667,-6.3818918,89.6666667,18.9381193
1,39.3333333,-9.6292888,107.6666667,-10.888095,107.6666667,
2,39.3333333,-9.2655009,106.6666667,-10.4767314,106.6666667,
3,39.3333333,-8.951713,104.6666667,-10.1905193,104.6666667,
4,39.3333333,-8.651713,103.6666667,-9.8867314,103.6666667,
5,39.3333333,-8.311713,102.6666667,-9.5691556,102.6666667,
6,39.3333333,-7.9779251,101.6666667,-9.2729435,101.6666667,
7,39.3333333,-7.6641373,100.6666667,-8.9491556,100.6666667,
8,39.3333333,-7.3579251,99.6666667,-8.687792,99.6666667,
9,39.3333333,-7.0541373,98.6666667,-8.4591556,98.6666667,
10,39.3333333,-6.7841373,97.6666667,-8.107792,97.6666667,
11,39.3333333,-6.6503494,94.6666667,-7.9453678,94.6666667,
12,39.3333333,-6.3603494,93.6666667,-7.8271065,93.6666667,
13,39.3333333,-6.1065615,93.6666667,-7.7594402,93.6666667,
14,39.3333333,-5.8327736,94.6666667,-7.4084931,94.6666667,
15,39.3333333,-5.5727736,94.6666667,-7.0706639,94.6666667,
16,39.3333333,-5.3227736,93.6666667,-7.1807515,93.6666667,
17,39.3333333,-5.0689857,92.6666667,-6.9944916,92.6666667,
18,39.3333333,-4.8189857,91.6666667,-6.6196635,91.6666667,
19,39.3333333,-4.5689857,91.6666667,-7.187973,91.6666667,18.4723575
20,39.3333333,-4.3251979,90.6666667,-6.6839863,90.6666667,18.5719955
21,39.3333333,-4.0838342,89.6666667,-6.3819166,89.6666667,18.9463422
1,39.35,-9.631697,107.6666667,-10.8897383,107.6666667,
2,39.35,-9.2677576,106.6666667,-10.4779202,106.6666667,
3,39.35,-8.9538182,104.6666667,-10.1918595,104.6666667,
4,39.35,-8.6538182,103.6666667,-9.8879202,103.6666667,
5,39.35,-8.3138182,102.6666667,-9.5700414,102.6666667,
6,39.35,-7.9798789,101.6666667,-9.2739808,101.6666667,
7,39.35,-7.6659395,100.6666667,-8.9500414,100.6666667,
8,39.35,-7.3598789,99.6666667,-8.6882232,99.6666667,
9,39.35,-7.0559395,98.6666667,-8.4600414,98.6666667,
10,39.35,-6.7859395,97.6666667,-8.1082232,97.6666667,
11,39.35,-6.6520001,94.6666667,-7.946102,94.6666667,
12,39.35,-6.3620001,93.6666667,-7.8295102,93.6666667,
13,39.35,-6.1080607,93.6666667,-7.7618178,93.6666667,
14,39.35,-5.8341213,94.6666667,-7.4109524,94.6666667,
15,39.35,-5.5741213,94.6666667,-7.07321,94.6666667,
16,39.35,-5.3241213,93.6666667,-7.1830205,93.6666667,
17,39.35,-5.0701819,92.6666667,-6.996721,92.6666667,
18,39.35,-4.8201819,91.6666667,-6.6219349,91.6666667,
19,39.35,-4.5701819,91.6666667,-7.1887839,91.6666667,18.4787619
20,39.35,-4.3262425,90.6666667,-6.6855392,90.6666667,18.5789227
21,39.35,-4.0844243,89.6666667,-6.3819413,89.6666667,18.9545651
1,39.3666667,-9.6341053,107.6666667,-10.8913816,107.6666667,
2,39.3666667,-9.2700144,106.6666667,-10.4791089,106.6666667,
3,39.3666667,-8.9559235,104.6666667,-10.1931998,104.6666667,
4,39.3666667,-8.6559235,103.6666667,-9.8891089,103.6666667,
5,39.3666667,-8.3159235,102.6666667,-9.5709271,102.6666667,
6,39.3666667,-7.9818326,101.6666667,-9.275018,101.6666667,
7,39.3666667,-7.6677417,100.6666667,-8.9509271,100.6666667,
8,39.3666667,-7.3618326,99.6666667,-8.6886544,99.6666667,
9,39.3666667,-7.0577417,98.6666667,-8.4609271,98.6666667,
10,39.3666667,-6.7877417,97.6666667,-8.1086544,97.6666667,
11,39.3666667,-6.6536508,94.6666667,-7.9468362,94.6666667,
12,39.3666667,-6.3636508,93.6666667,-7.831914,93.6666667,
13,39.3666667,-6.1095598,93.6666667,-7.7641954,93.6666667,
14,39.3666667,-5.8354689,94.6666667,-7.4134116,94.6666667,
15,39.3666667,-5.5754689,94.6666667,-7.0757561,94.6666667,
16,39.3666667,-5.3254689,93.6666667,-7.1852896,93.6666667,
17,39.3666667,-5.071378,92.6666667,-6.9989504,92.6666667,
18,39.3666667,-4.821378,91.6666667,-6.6242063,91.6666667,
19,39.3666667,-4.571378,91.6666667,-7.1895947,91.6666667,18.4851662
20,39.3666667,-4.3272871,90.6666667,-6.6870921,90.6666667,18.5858498
21,39.3666667,-4.0850144,89.6666667,-6.3819661,89.6666667,18.962788
1,39.3833333,-9.6365136,107.6666667,-10.8930249,107.6666667,
2,39.3833333,-9.2722711,106.6666667,-10.4802977,106.6666667,
3,39.3833333,-8.9580287,104.6666667,-10.1945401,104.6666667,
4,39.3833333,-8.6580287,103.6666667,-9.8902977,103.6666667,
5,39.3833333,-8.3180287,102.6666667,-9.5718128,102.6666667,
6,39.3833333,-7.9837863,101.6666667,-9.2760553,101.6666667,
7,39.3833333,-7.6695439,100.6666667,-8.9518128,100.6666667,
8,39.3833333,-7.3637863,99.6666667,-8.6890856,99.6666667,
9,39.3833333,-7.0595439,98.6666667,-8.4618128,98.6666667,
10,39.3833333,-6.7895439,97.6666667,-8.1090856,97.6666667,
11,39.3833333,-6.6553014,94.6666667,-7.9475704,94.6666667,
12,39.3833333,-6.3653014,93.6666667,-7.8343177,93.6666667,
13,39.3833333,-6.111059,93.6666667,-7.7665731,93.6666667,
14,39.3833333,-5.8368166,94.6666667,-7.4158708,94.6666667,
15,39.3833333,-5.5768166,94.6666667,-7.0783021,94.6666667,
16,39.3833333,-5.3268166,93.6666667,-7.1875586,93.6666667,
17,39.3833333,-5.0725742,92.6666667,-7.0011799,92.6666667,
18,39.3833333,-4.8225742,91.6666667,-6.6264776,91.6666667,
19,39.3833333,-4.5725742,91.6666667,-7.1904056,91.6666667,18.4915705
20,39.3833333,-4.3283317,90.6666667,-6.688645,90.6666667,18.592777
21,39.3833333,-4.0856045,89.6666667,-6.3819908,89.6666667,18.9710109
1,39.4,-9.6389218,107.6666667,-10.8946683,107.6666667,
2,39.4,-9.2745279,106.6666667,-10.4814864,106.6666667,
3,39.4,-8.960134,104.6666667,-10.1958804,104.6666667,
4,39.4,-8.660134,103.6666667,-9.8914864,103.6666667,
5,39.4,-8.320134,102.6666667,-9.5726986,102.6666667,
6,39.4,-7.98574,101.6666667,-9.2770925,101.6666667,
7,39.4,-7.6713461,100.6666667,-8.9526986,100.6666667,
8,39.4,-7.36574,99.6666667,-8.6895167,99.6666667,
9,39.4,-7.0613461,98.6666667,-8.4626986,98.6666667,
10,39.4,-6.7913461,97.6666667,-8.1095167,97.6666667,
11,39.4,-6.6569521,94.6666667,-7.9483046,94.6666667,
12,39.4,-6.3669521,93.6666667,-7.8367215,93.6666667,
13,39.4,-6.1125582,93.6666667,-7.7689507,93.6666667,
14,39.4,-5.8381643,94.6666667,-7.4183301,94.6666667,
15,39.4,-5.5781643,94.6666667,-7.0808482,94.6666667,
16,39.4,-5.3281643,93.6666667,-7.1898277,93.6666667,
17,39.4,-5.0737703,92.6666667,-7.0034093,92.6666667,
18,39.4,-4.8237703,91.6666667,-6.628749,91.6666667,
19,39.4,-4.5737703,91.6666667,-7.1912165,91.6666667,18.4979748
20,39.4,-4.3293764,90.6666667,-6.6901979,90.6666667,18.5997041
21,39.4,-4.0861946,89.6666667,-6.3820155,89.6666667,18.9792338
1,39.4166667,-9.6413301,107.6666667,-10.8963116,107.6666667,
2,39.4166667,-9.2767846,106.6666667,-10.4826752,106.6666667,
3,39.4166667,-8.9622392,104.6666667,-10.1972206,104.6666667,
4,39.4166667,-8.6622392,103.6666667,-9.8926752,103.6666667,
5,39.4166667,-8.3222392,102.6666667,-9.5735843,102.6666667,
6,39.4166667,-7.9876937,101.6666667,-9.2781297,101.6666667,
7,39.4166667,-7.6731483,100.6666667,-8.9535843,100.6666667,
8,39.4166667,-7.3676937,99.6666667,-8.6899479,99.6666667,
9,39.4166667,-7.0631483,98.6666667,-8.4635843,98.6666667,
10,39.4166667,-6.7931483,97.6666667,-8.1099479,97.6666667,
11,39.4166667,-6.6586028,94.6666667,-7.9490388,94.6666667,
12,39.4166667,-6.3686028,93.6666667,-7.8391253,93.6666667,
13,39.4166667,-6.1140574,93.6666667,-7.7713283,93.6666667,
14,39.4166667,-5.8395119,94.6666667,-7.4207893,94.6666667,
15,39.4166667,-5.5795119,94.6666667,-7.0833943,94.6666667,
16,39.4166667,-5.3295119,93.6666667,-7.1920967,93.6666667,
17,39.4166667,-5.0749665,92.6666667,-7.0056387,92.6666667,
18,39.4166667,-4.8249665,91.6666667,-6.6310203,91.6666667,
19,39.4166667,-4.5749665,91.6666667,-7.1920274,91.6666667,18.5043791
20,39.4166667,-4.330421,90.6666667,-6.6917508,90.6666667,18.6066313
21,39.4166667,-4.0867846,89.6666667,-6.3820403,89.6666667,18.9874567
1,39.4333333,-9.6437384,107.6666667,-10.8979549,107.6666667,
2,39.4333333,-9.2790414,106.6666667,-10.483864,106.6666667,
3,39.4333333,-8.9643444,104.6666667,-10.1985609,104.6666667,
4,39.4333333,-8.6643444,103.6666667,-9.893864,103.6666667,
5,39.4333333,-8.3243444,102.6666667,-9.57447,102.6666667,
6,39.4333333,-7.9896475,101.6666667,-9.279167,101.6666667,
7,39.4333333,-7.6749505,100.6666667,-8.95447,100.6666667,
8,39.4333333,-7.3696475,99.6666667,-8.6903791,99.6666667,
9,39.4333333,-7.0649505,98.6666667,-8.46447,98.6666667,
10,39.4333333,-6.7949505,97.6666667,-8.1103791,97.6666667,
11,39.4333333,-6.6602535,94.6666667,-7.949773,94.6666667,
12,39.4333333,-6.3702535,93.6666667,-7.841529,93.6666667,
13,39.4333333,-6.1155565,93.6666667,-7.7737059,93.6666667,
14,39.4333333,-5.8408596,94.6666667,-7.4232485,94.6666667,
15,39.4333333,-5.5808596,94.6666667,-7.0859403,94.6666667,
16,39.4333333,-5.3308596,93.6666667,-7.1943658,93.6666667,
17,39.4333333,-5.0761626,92.6666667,-7.0078682,92.6666667,
18,39.4333333,-4.8261626,91.6666667,-6.6332917,91.6666667,
19,39.4333333,-4.5761626,91.6666667,-7.1928383,91.6666667,18.5107834
20,39.4333333,-4.3314656,90.6666667,-6.6933037,90.6666667,18.6135585
21,39.4333333,-4.0873747,89.6666667,-6.382065,89.6666667,18.9956796
1,39.45,-9.6461466,107.6666667,-10.8995982,107.6666667,
2,39.45,-9.2812981,106.6666667,-10.4850527,106.6666667,
3,39.45,-8.9664497,104.6666667,-10.1999012,104.6666667,
4,39.45,-8.6664497,103.6666667,-9.8950527,103.6666667,
5,39.45,-8.3264497,102.6666667,-9.5753557,102.6666667,
6,39.45,-7.9916012,101.6666667,-9.2802042,101.6666667,
7,39.45,-7.6767527,100.6666667,-8.9553557,100.6666667,
8,39.45,-7.3716012,99.6666667,-8.6908103,99.6666667,
9,39.45,-7.0667527,98.6666667,-8.4653557,98.6666667,
