Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
8,42.6666667,-1.3976759,90.3333333,,-2.1558394,90.3333333
9,42.6666667,-1.1576759,89.3333333,,-1.7458394,89.3333333
10,42.6666667,-1.0076759,89.3333333,,-1.3558394,89.3333333
11,42.6666667,-0.8076759,88.3333333,,-1.0404548,88.3333333
12,42.6666667,-0.7441423,87.3333333,,-0.771224,87.3333333
13,42.6666667,-0.6476759,85.3333333,,-0.5158394,85.3333333
14,42.6666667,-0.9438298,84.3333333,22.888241,-0.2558394,84.3333333
15,42.6666667,-0.3022698,83.3333333,22.9658514,-0.001224,83.3333333
16,42.6666667,-0.2179712,82.3333333,23.1793915,0.2533913,82.3333333
17,42.6666667,0.3180003,82.3333333,23.7335239,0.478776,82.3333333
18,42.6666667,0.0374468,81.3333333,23.8016632,0.7033913,81.3333333
19,42.6666667,0.4473607,80.3333333,24.0372798,0.928776,80.3333333
20,42.6666667,0.6765338,80.3333333,24.3345532,1.1433913,80.3333333
21,42.6666667,1.215929,79.3333333,24.3771846,1.3533913,79.3333333
1,42.6833333,-3.4801255,91.3333333,,-3.8264321,91.3333333
2,42.6833333,-3.1352537,91.3333333,,-3.6264321,91.3333333
3,42.6833333,-2.7901255,90.3333333,,-3.4513039,90.3333333
4,42.6833333,-2.4801255,90.3333333,,-3.2913039,90.3333333
5,42.6833333,-2.1901255,90.3333333,,-3.1113039,90.3333333
6,42.6833333,-1.9152537,90.3333333,,-2.8464321,90.3333333
7,42.6833333,-1.6552537,90.3333333,,-2.5413039,90.3333333
8,42.6833333,-1.3952537,90.3333333,,-2.1564321,90.3333333
9,42.6833333,-1.1552537,89.3333333,,-1.7464321,89.3333333
10,42.6833333,-1.0052537,89.3333333,,-1.3564321,89.3333333
11,42.6833333,-0.8052537,88.3333333,,-1.0413039,88.3333333
12,42.6833333,-0.7415237,87.3333333,,-0.7715603,87.3333333
13,42.6833333,-0.6452537,85.3333333,,-0.5164321,85.3333333
14,42.6833333,-0.9430479,84.3333333,22.8976931,-0.2564321,84.3333333
15,42.6833333,-0.2985583,83.3333333,22.9743317,-0.0015603,83.3333333
16,42.6833333,-0.2142747,82.3333333,23.1887892,0.2533115,82.3333333
17,42.6833333,0.3195578,82.3333333,23.7418981,0.4784397,82.3333333
18,42.6833333,0.042766,81.3333333,23.8103688,0.7033115,81.3333333
19,42.6833333,0.4501157,80.3333333,24.0459913,0.9284397,80.3333333
20,42.6833333,0.6798033,80.3333333,24.3431881,1.1433115,80.3333333
21,42.6833333,1.2162819,79.3333333,24.3860992,1.3533115,79.3333333
1,42.7,-3.4779596,91.3333333,,-3.8270247,91.3333333
2,42.7,-3.1328314,91.3333333,,-3.6270247,91.3333333
3,42.7,-2.7879596,90.3333333,,-3.4521529,90.3333333
4,42.7,-2.4779596,90.3333333,,-3.2921529,90.3333333
5,42.7,-2.1879596,90.3333333,,-3.1121529,90.3333333
6,42.7,-1.9128314,90.3333333,,-2.8470247,90.3333333
7,42.7,-1.6528314,90.3333333,,-2.5421529,90.3333333
8,42.7,-1.3928314,90.3333333,,-2.1570247,90.3333333
9,42.7,-1.1528314,89.3333333,,-1.7470247,89.3333333
10,42.7,-1.0028314,89.3333333,,-1.3570247,89.3333333
11,42.7,-0.8028314,88.3333333,,-1.0421529,88.3333333
12,42.7,-0.7389051,87.3333333,,-0.7718965,87.3333333
13,42.7,-0.6428314,85.3333333,,-0.5170247,85.3333333
14,42.7,-0.9422661,84.3333333,22.9071452,-0.2570247,84.3333333
15,42.7,-0.2948468,83.3333333,22.982812,-0.0018965,83.3333333
16,42.7,-0.2105781,82.3333333,23.1981869,0.2532317,82.3333333
17,42.7,0.3211153,82.3333333,23.7502723,0.4781035,82.3333333
18,42.7,0.0480851,81.3333333,23.8190744,0.7032317,81.3333333
19,42.7,0.4528707,80.3333333,24.0547029,0.9281035,80.3333333
20,42.7,0.6830727,80.3333333,24.3518231,1.1432317,80.3333333
21,42.7,1.2166348,79.3333333,24.3950139,1.3532317,79.3333333
1,42.7166667,-3.4757938,91.3333333,,-3.8276174,91.3333333
2,42.7166667,-3.1304092,91.3333333,,-3.6276174,91.3333333
3,42.7166667,-2.7857938,90.3333333,,-3.453002,90.3333333
4,42.7166667,-2.4757938,90.3333333,,-3.293002,90.3333333
5,42.7166667,-2.1857938,90.3333333,,-3.113002,90.3333333
6,42.7166667,-1.9104092,90.3333333,,-2.8476174,90.3333333
7,42.7166667,-1.6504092,90.3333333,,-2.543002,90.3333333
8,42.7166667,-1.3904092,90.3333333,,-2.1576174,90.3333333
9,42.7166667,-1.1504092,89.3333333,,-1.7476174,89.3333333
10,42.7166667,-1.0004092,89.3333333,,-1.3576174,89.3333333
11,42.7166667,-0.8004092,88.3333333,,-1.043002,88.3333333
12,42.7166667,-0.7362866,87.3333333,,-0.7722327,87.3333333
13,42.7166667,-0.6404092,85.3333333,,-0.5176174,85.3333333
14,42.7166667,-0.9414842,84.3333333,22.9165973,-0.2576174,84.3333333
15,42.7166667,-0.2911353,83.3333333,22.9912922,-0.0022327,83.3333333
16,42.7166667,-0.2068816,82.3333333,23.2075846,0.2531519,82.3333333
17,42.7166667,0.3226728,82.3333333,23.7586466,0.4777673,82.3333333
18,42.7166667,0.0534043,81.3333333,23.8277801,0.7031519,81.3333333
19,42.7166667,0.4556256,80.3333333,24.0634145,0.9277673,80.3333333
20,42.7166667,0.6863421,80.3333333,24.3604581,1.1431519,80.3333333
21,42.7166667,1.2169877,79.3333333,24.4039285,1.3531519,79.3333333
1,42.7333333,-3.4736279,91.3333333,,-3.82821,91.3333333
2,42.7333333,-3.1279869,91.3333333,,-3.62821,91.3333333
3,42.7333333,-2.7836279,90.3333333,,-3.453851,90.3333333
4,42.7333333,-2.4736279,90.3333333,,-3.293851,90.3333333
5,42.7333333,-2.1836279,90.3333333,,-3.113851,90.3333333
6,42.7333333,-1.9079869,90.3333333,,-2.84821,90.3333333
7,42.7333333,-1.6479869,90.3333333,,-2.543851,90.3333333
8,42.7333333,-1.3879869,90.3333333,,-2.15821,90.3333333
9,42.7333333,-1.1479869,89.3333333,,-1.74821,89.3333333
10,42.7333333,-0.9979869,89.3333333,,-1.35821,89.3333333
11,42.7333333,-0.7979869,88.3333333,,-1.043851,88.3333333
12,42.7333333,-0.733668,87.3333333,,-0.772569,87.3333333
13,42.7333333,-0.6379869,85.3333333,,-0.51821,85.3333333
14,42.7333333,-0.9407024,84.3333333,22.9260494,-0.25821,84.3333333
15,42.7333333,-0.2874238,83.3333333,22.9997725,-0.002569,83.3333333
16,42.7333333,-0.203185,82.3333333,23.2169823,0.253072,82.3333333
17,42.7333333,0.3242303,82.3333333,23.7670208,0.477431,82.3333333
18,42.7333333,0.0587234,81.3333333,23.8364857,0.703072,81.3333333
19,42.7333333,0.4583806,80.3333333,24.072126,0.927431,80.3333333
20,42.7333333,0.6896115,80.3333333,24.369093,1.143072,80.3333333
21,42.7333333,1.2173406,79.3333333,24.4128431,1.353072,79.3333333
1,42.75,-3.4714621,91.3333333,,-3.8288027,91.3333333
2,42.75,-3.1255646,91.3333333,,-3.6288027,91.3333333
3,42.75,-2.7814621,90.3333333,,-3.4547001,90.3333333
4,42.75,-2.4714621,90.3333333,,-3.2947001,90.3333333
5,42.75,-2.1814621,90.3333333,,-3.1147001,90.3333333
6,42.75,-1.9055646,90.3333333,,-2.8488027,90.3333333
7,42.75,-1.6455646,90.3333333,,-2.5447001,90.3333333
8,42.75,-1.3855646,90.3333333,,-2.1588027,90.3333333
9,42.75,-1.1455646,89.3333333,,-1.7488027,89.3333333
10,42.75,-0.9955646,89.3333333,,-1.3588027,89.3333333
11,42.75,-0.7955646,88.3333333,,-1.0447001,88.3333333
12,42.75,-0.7310494,87.3333333,,-0.7729052,87.3333333
13,42.75,-0.6355646,85.3333333,,-0.5188027,85.3333333
14,42.75,-0.9399205,84.3333333,22.9355015,-0.2588027,84.3333333
15,42.75,-0.2837123,83.3333333,23.0082527,-0.0029052,83.3333333
16,42.75,-0.1994885,82.3333333,23.22638,0.2529922,82.3333333
17,42.75,0.3257878,82.3333333,23.775395,0.4770948,82.3333333
18,42.75,0.0640426,81.3333333,23.8451913,0.7029922,81.3333333
19,42.75,0.4611356,80.3333333,24.0808376,0.9270948,80.3333333
20,42.75,0.6928809,80.3333333,24.377728,1.1429922,80.3333333
21,42.75,1.2176935,79.3333333,24.4217577,1.3529922,79.3333333
1,42.7666667,-3.4692962,91.3333333,,-3.8293953,91.3333333
2,42.7666667,-3.1231424,91.3333333,,-3.6293953,91.3333333
3,42.7666667,-2.7792962,90.3333333,,-3.4555491,90.3333333
4,42.7666667,-2.4692962,90.3333333,,-3.2955491,90.3333333
5,42.7666667,-2.1792962,90.3333333,,-3.1155491,90.3333333
6,42.7666667,-1.9031424,90.3333333,,-2.8493953,90.3333333
7,42.7666667,-1.6431424,90.3333333,,-2.5455491,90.3333333
8,42.7666667,-1.3831424,90.3333333,,-2.1593953,90.3333333
9,42.7666667,-1.1431424,89.3333333,,-1.7493953,89.3333333
10,42.7666667,-0.9931424,89.3333333,,-1.3593953,89.3333333
11,42.7666667,-0.7931424,88.3333333,,-1.0455491,88.3333333
12,42.7666667,-0.7284309,87.3333333,,-0.7732414,87.3333333
13,42.7666667,-0.6331424,85.3333333,,-0.5193953,85.3333333
14,42.7666667,-0.9391387,84.3333333,22.9449536,-0.2593953,84.3333333
15,42.7666667,-0.2800009,83.3333333,23.016733,-0.0032414,83.3333333
16,42.7666667,-0.195792,82.3333333,23.2357777,0.2529124,82.3333333
17,42.7666667,0.3273453,82.3333333,23.7837693,0.4767586,82.3333333
18,42.7666667,0.0693617,81.3333333,23.853897,0.7029124,81.3333333
19,42.7666667,0.4638906,80.3333333,24.0895491,0.9267586,80.3333333
20,42.7666667,0.6961503,80.3333333,24.3863629,1.1429124,80.3333333
21,42.7666667,1.2180464,79.3333333,24.4306724,1.3529124,79.3333333
1,42.7833333,-3.4671304,91.3333333,,-3.8299879,91.3333333
2,42.7833333,-3.1207201,91.3333333,,-3.6299879,91.3333333
3,42.7833333,-2.7771304,90.3333333,,-3.4563982,90.3333333
4,42.7833333,-2.4671304,90.3333333,,-3.2963982,90.3333333
5,42.7833333,-2.1771304,90.3333333,,-3.1163982,90.3333333
6,42.7833333,-1.9007201,90.3333333,,-2.8499879,90.3333333
7,42.7833333,-1.6407201,90.3333333,,-2.5463982,90.3333333
8,42.7833333,-1.3807201,90.3333333,,-2.1599879,90.3333333
9,42.7833333,-1.1407201,89.3333333,,-1.7499879,89.3333333
10,42.7833333,-0.9907201,89.3333333,,-1.3599879,89.3333333
11,42.7833333,-0.7907201,88.3333333,,-1.0463982,88.3333333
12,42.7833333,-0.7258123,87.3333333,,-0.7735777,87.3333333
13,42.7833333,-0.6307201,85.3333333,,-0.5199879,85.3333333
14,42.7833333,-0.9383568,84.3333333,22.9544057,-0.2599879,84.3333333
15,42.7833333,-0.2762894,83.3333333,23.0252132,-0.0035777,83.3333333
16,42.7833333,-0.1920954,82.3333333,23.2451754,0.2528326,82.3333333
17,42.7833333,0.3289028,82.3333333,23.7921435,0.4764223,82.3333333
18,42.7833333,0.0746809,81.3333333,23.8626026,0.7028326,81.3333333
19,42.7833333,0.4666456,80.3333333,24.0982607,0.9264223,80.3333333
20,42.7833333,0.6994197,80.3333333,24.3949979,1.1428326,80.3333333
21,42.7833333,1.2183993,79.3333333,24.439587,1.3528326,79.3333333
1,42.8,-3.4649645,91.3333333,,-3.8305806,91.3333333
2,42.8,-3.1182979,91.3333333,,-3.6305806,91.3333333
3,42.8,-2.7749645,90.3333333,,-3.4572472,90.3333333
4,42.8,-2.4649645,90.3333333,,-3.2972472,90.3333333
5,42.8,-2.1749645,90.3333333,,-3.1172472,90.3333333
6,42.8,-1.8982979,90.3333333,,-2.8505806,90.3333333
7,42.8,-1.6382979,90.3333333,,-2.5472472,90.3333333
8,42.8,-1.3782979,90.3333333,,-2.1605806,90.3333333
9,42.8,-1.1382979,89.3333333,,-1.7505806,89.3333333
10,42.8,-0.9882979,89.3333333,,-1.3605806,89.3333333
11,42.8,-0.7882979,88.3333333,,-1.0472472,88.3333333
12,42.8,-0.7231937,87.3333333,,-0.7739139,87.3333333
13,42.8,-0.6282979,85.3333333,,-0.5205806,85.3333333
14,42.8,-0.937575,84.3333333,22.9638578,-0.2605806,84.3333333
15,42.8,-0.2725779,83.3333333,23.0336935,-0.0039139,83.3333333
16,42.8,-0.1883989,82.3333333,23.2545731,0.2527528,82.3333333
17,42.8,0.3304603,82.3333333,23.8005177,0.4760861,82.3333333
18,42.8,0.08,81.3333333,23.8713082,0.7027528,81.3333333
19,42.8,0.4694005,80.3333333,24.1069723,0.9260861,80.3333333
20,42.8,0.7026891,80.3333333,24.4036329,1.1427528,80.3333333
21,42.8,1.2187522,79.3333333,24.4485016,1.3527528,79.3333333
1,42.8166667,-3.4627987,91.3333333,,-3.8311732,91.3333333
2,42.8166667,-3.1158756,91.3333333,,-3.6311732,91.3333333
3,42.8166667,-2.7727987,90.3333333,,-3.4580963,90.3333333
4,42.8166667,-2.4627987,90.3333333,,-3.2980963,90.3333333
5,42.8166667,-2.1727987,90.3333333,,-3.1180963,90.3333333
6,42.8166667,-1.8958756,90.3333333,,-2.8511732,90.3333333
7,42.8166667,-1.6358756,90.3333333,,-2.5480963,90.3333333
8,42.8166667,-1.3758756,90.3333333,,-2.1611732,90.3333333
9,42.8166667,-1.1358756,89.3333333,,-1.7511732,89.3333333
10,42.8166667,-0.9858756,89.3333333,,-1.3611732,89.3333333
11,42.8166667,-0.7858756,88.3333333,,-1.0480963,88.3333333
12,42.8166667,-0.7205751,87.3333333,,-0.7742501,87.3333333
13,42.8166667,-0.6258756,85.3333333,,-0.5211732,85.3333333
14,42.8166667,-0.9367931,84.3333333,22.9733099,-0.2611732,84.3333333
15,42.8166667,-0.2688664,83.3333333,23.0421737,-0.0042501,83.3333333
16,42.8166667,-0.1847023,82.3333333,23.2639708,0.2526729,82.3333333
17,42.8166667,0.3320178,82.3333333,23.808892,0.4757499,82.3333333
18,42.8166667,0.0853191,81.3333333,23.8800138,0.7026729,81.3333333
19,42.8166667,0.4721555,80.3333333,24.1156838,0.9257499,80.3333333
20,42.8166667,0.7059586,80.3333333,24.4122678,1.1426729,80.3333333
21,42.8166667,1.2191051,79.3333333,24.4574162,1.3526729,79.3333333
1,42.8333333,-3.4606328,91.3333333,,-3.8317659,91.3333333
2,42.8333333,-3.1134534,91.3333333,,-3.6317659,91.3333333
3,42.8333333,-2.7706328,90.3333333,,-3.4589454,90.3333333
4,42.8333333,-2.4606328,90.3333333,,-3.2989454,90.3333333
5,42.8333333,-2.1706328,90.3333333,,-3.1189454,90.3333333
6,42.8333333,-1.8934534,90.3333333,,-2.8517659,90.3333333
7,42.8333333,-1.6334534,90.3333333,,-2.5489454,90.3333333
8,42.8333333,-1.3734534,90.3333333,,-2.1617659,90.3333333
9,42.8333333,-1.1334534,89.3333333,,-1.7517659,89.3333333
10,42.8333333,-0.9834534,89.3333333,,-1.3617659,89.3333333
11,42.8333333,-0.7834534,88.3333333,,-1.0489454,88.3333333
12,42.8333333,-0.7179566,87.3333333,,-0.7745864,87.3333333
13,42.8333333,-0.6234534,85.3333333,,-0.5217659,85.3333333
14,42.8333333,-0.9360113,84.3333333,22.9827619,-0.2617659,84.3333333
15,42.8333333,-0.2651549,83.3333333,23.050654,-0.0045864,83.3333333
16,42.8333333,-0.1810058,82.3333333,23.2733685,0.2525931,82.3333333
17,42.8333333,0.3335753,82.3333333,23.8172662,0.4754136,82.3333333
18,42.8333333,0.0906383,81.3333333,23.8887195,0.7025931,81.3333333
19,42.8333333,0.4749105,80.3333333,24.1243954,0.9254136,80.3333333
20,42.8333333,0.709228,80.3333333,24.4209028,1.1425931,80.3333333
21,42.8333333,1.219458,79.3333333,24.4663309,1.3525931,79.3333333
1,42.85,-3.458467,91.3333333,,-3.8323585,91.3333333
2,42.85,-3.1110311,91.3333333,,-3.6323585,91.3333333
3,42.85,-2.768467,90.3333333,,-3.4597944,90.3333333
4,42.85,-2.458467,90.3333333,,-3.2997944,90.3333333
5,42.85,-2.168467,90.3333333,,-3.1197944,90.3333333
6,42.85,-1.8910311,90.3333333,,-2.8523585,90.3333333
7,42.85,-1.6310311,90.3333333,,-2.5497944,90.3333333
8,42.85,-1.3710311,90.3333333,,-2.1623585,90.3333333
9,42.85,-1.1310311,89.3333333,,-1.7523585,89.3333333
10,42.85,-0.9810311,89.3333333,,-1.3623585,89.3333333
11,42.85,-0.7810311,88.3333333,,-1.0497944,88.3333333
12,42.85,-0.715338,87.3333333,,-0.7749226,87.3333333
13,42.85,-0.6210311,85.3333333,,-0.5223585,85.3333333
14,42.85,-0.9352294,84.3333333,22.992214,-0.2623585,84.3333333
15,42.85,-0.2614434,83.3333333,23.0591342,-0.0049226,83.3333333
16,42.85,-0.1773093,82.3333333,23.2827662,0.2525133,82.3333333
17,42.85,0.3351328,82.3333333,23.8256404,0.4750774,82.3333333
18,42.85,0.0959574,81.3333333,23.8974251,0.7025133,81.3333333
19,42.85,0.4776655,80.3333333,24.133107,0.9250774,80.3333333
20,42.85,0.7124974,80.3333333,24.4295378,1.1425133,80.3333333
21,42.85,1.2198109,79.3333333,24.4752455,1.3525133,79.3333333
1,42.8666667,-3.4563011,91.3333333,,-3.8329512,91.3333333
2,42.8666667,-3.1086088,91.3333333,,-3.6329512,91.3333333
3,42.8666667,-2.7663011,90.3333333,,-3.4606435,90.3333333
4,42.8666667,-2.4563011,90.3333333,,-3.3006435,90.3333333
5,42.8666667,-2.1663011,90.3333333,,-3.1206435,90.3333333
6,42.8666667,-1.8886088,90.3333333,,-2.8529512,90.3333333
7,42.8666667,-1.6286088,90.3333333,,-2.5506435,90.3333333
8,42.8666667,-1.3686088,90.3333333,,-2.1629512,90.3333333
9,42.8666667,-1.1286088,89.3333333,,-1.7529512,89.3333333
10,42.8666667,-0.9786088,89.3333333,,-1.3629512,89.3333333
11,42.8666667,-0.7786088,88.3333333,,-1.0506435,88.3333333
12,42.8666667,-0.7127194,87.3333333,,-0.7752588,87.3333333
13,42.8666667,-0.6186088,85.3333333,,-0.5229512,85.3333333
14,42.8666667,-0.9344476,84.3333333,23.0016661,-0.2629512,84.3333333
15,42.8666667,-0.2577319,83.3333333,23.0676145,-0.0052588,83.3333333
16,42.8666667,-0.1736127,82.3333333,23.2921639,0.2524335,82.3333333
17,42.8666667,0.3366903,82.3333333,23.8340147,0.4747412,82.3333333
18,42.8666667,0.1012766,81.3333333,23.9061307,0.7024335,81.3333333
19,42.8666667,0.4804205,80.3333333,24.1418185,0.9247412,80.3333333
20,42.8666667,0.7157668,80.3333333,24.4381727,1.1424335,80.3333333
21,42.8666667,1.2201638,79.3333333,24.4841601,1.3524335,79.3333333
1,42.8833333,-3.4541353,91.3333333,,-3.8335438,91.3333333
2,42.8833333,-3.1061866,91.3333333,,-3.6335438,91.3333333
3,42.8833333,-2.7641353,90.3333333,,-3.4614925,90.3333333
4,42.8833333,-2.4541353,90.3333333,,-3.3014925,90.3333333
5,42.8833333,-2.1641353,90.3333333,,-3.1214925,90.3333333
6,42.8833333,-1.8861866,90.3333333,,-2.8535438,90.3333333
7,42.8833333,-1.6261866,90.3333333,,-2.5514925,90.3333333
8,42.8833333,-1.3661866,90.3333333,,-2.1635438,90.3333333
9,42.8833333,-1.1261866,89.3333333,,-1.7535438,89.3333333
10,42.8833333,-0.9761866,89.3333333,,-1.3635438,89.3333333
11,42.8833333,-0.7761866,88.3333333,,-1.0514925,88.3333333
12,42.8833333,-0.7101008,87.3333333,,-0.7755951,87.3333333
13,42.8833333,-0.6161866,85.3333333,,-0.5235438,85.3333333
14,42.8833333,-0.9336657,84.3333333,23.0111182,-0.2635438,84.3333333
15,42.8833333,-0.2540204,83.3333333,23.0760947,-0.0055951,83.3333333
16,42.8833333,-0.1699162,82.3333333,23.3015616,0.2523536,82.3333333
17,42.8833333,0.3382478,82.3333333,23.8423889,0.4744049,82.3333333
18,42.8833333,0.1065957,81.3333333,23.9148364,0.7023536,81.3333333
19,42.8833333,0.4831754,80.3333333,24.1505301,0.9244049,80.3333333
20,42.8833333,0.7190362,80.3333333,24.4468077,1.1423536,80.3333333
21,42.8833333,1.2205167,79.3333333,24.4930748,1.3523536,79.3333333
1,42.9,-3.4519694,91.3333333,,-3.8341364,91.3333333
2,42.9,-3.1037643,91.3333333,,-3.6341364,91.3333333
3,42.9,-2.7619694,90.3333333,,-3.4623416,90.3333333
4,42.9,-2.4519694,90.3333333,,-3.3023416,90.3333333
5,42.9,-2.1619694,90.3333333,,-3.1223416,90.3333333
6,42.9,-1.8837643,90.3333333,,-2.8541364,90.3333333
7,42.9,-1.6237643,90.3333333,,-2.5523416,90.3333333
8,42.9,-1.3637643,90.3333333,,-2.1641364,90.3333333
9,42.9,-1.1237643,89.3333333,,-1.7541364,89.3333333
10,42.9,-0.9737643,89.3333333,,-1.3641364,89.3333333
11,42.9,-0.7737643,88.3333333,,-1.0523416,88.3333333
12,42.9,-0.7074823,87.3333333,,-0.7759313,87.3333333
13,42.9,-0.6137643,85.3333333,,-0.5241364,85.3333333
14,42.9,-0.9328839,84.3333333,23.0205703,-0.2641364,84.3333333
15,42.9,-0.2503089,83.3333333,23.084575,-0.0059313,83.3333333
16,42.9,-0.1662196,82.3333333,23.3109593,0.2522738,82.3333333
17,42.9,0.3398053,82.3333333,23.8507631,0.4740687,82.3333333
18,42.9,0.1119149,81.3333333,23.923542,0.7022738,81.3333333
19,42.9,0.4859304,80.3333333,24.1592417,0.9240687,80.3333333
20,42.9,0.7223056,80.3333333,24.4554427,1.1422738,80.3333333
21,42.9,1.2208696,79.3333333,24.5019894,1.3522738,79.3333333
1,42.9166667,-3.4498036,91.3333333,,-3.8347291,91.3333333
2,42.9166667,-3.1013421,91.3333333,,-3.6347291,91.3333333
3,42.9166667,-2.7598036,90.3333333,,-3.4631906,90.3333333
4,42.9166667,-2.4498036,90.3333333,,-3.3031906,90.3333333
5,42.9166667,-2.1598036,90.3333333,,-3.1231906,90.3333333
6,42.9166667,-1.8813421,90.3333333,,-2.8547291,90.3333333
7,42.9166667,-1.6213421,90.3333333,,-2.5531906,90.3333333
8,42.9166667,-1.3613421,90.3333333,,-2.1647291,90.3333333
9,42.9166667,-1.1213421,89.3333333,,-1.7547291,89.3333333
10,42.9166667,-0.9713421,89.3333333,,-1.3647291,89.3333333
11,42.9166667,-0.7713421,88.3333333,,-1.0531906,88.3333333
12,42.9166667,-0.7048637,87.3333333,,-0.7762676,87.3333333
13,42.9166667,-0.6113421,85.3333333,,-0.5247291,85.3333333
14,42.9166667,-0.932102,84.3333333,23.0300224,-0.2647291,84.3333333
15,42.9166667,-0.2465974,83.3333333,23.0930552,-0.0062676,83.3333333
16,42.9166667,-0.1625231,82.3333333,23.320357,0.252194,82.3333333
17,42.9166667,0.3413628,82.3333333,23.8591374,0.4737324,82.3333333
18,42.9166667,0.117234,81.3333333,23.9322476,0.702194,81.3333333
19,42.9166667,0.4886854,80.3333333,24.1679532,0.9237324,80.3333333
20,42.9166667,0.725575,80.3333333,24.4640776,1.142194,80.3333333
21,42.9166667,1.2212225,79.3333333,24.510904,1.352194,79.3333333
1,42.9333333,-3.4476378,91.3333333,,-3.8353217,91.3333333
2,42.9333333,-3.0989198,91.3333333,,-3.6353217,91.3333333
3,42.9333333,-2.7576378,90.3333333,,-3.4640397,90.3333333
4,42.9333333,-2.4476378,90.3333333,,-3.3040397,90.3333333
5,42.9333333,-2.1576378,90.3333333,,-3.1240397,90.3333333
6,42.9333333,-1.8789198,90.3333333,,-2.8553217,90.3333333
7,42.9333333,-1.6189198,90.3333333,,-2.5540397,90.3333333
8,42.9333333,-1.3589198,90.3333333,,-2.1653217,90.3333333
9,42.9333333,-1.1189198,89.3333333,,-1.7553217,89.3333333
10,42.9333333,-0.9689198,89.3333333,,-1.3653217,89.3333333
11,42.9333333,-0.7689198,88.3333333,,-1.0540397,88.3333333
12,42.9333333,-0.7022451,87.3333333,,-0.7766038,87.3333333
13,42.9333333,-0.6089198,85.3333333,,-0.5253217,85.3333333
14,42.9333333,-0.9313202,84.3333333,23.0394745,-0.2653217,84.3333333
15,42.9333333,-0.242886,83.3333333,23.1015355,-0.0066038,83.3333333
16,42.9333333,-0.1588266,82.3333333,23.3297547,0.2521142,82.3333333
17,42.9333333,0.3429203,82.3333333,23.8675116,0.4733962,82.3333333
18,42.9333333,0.1225532,81.3333333,23.9409532,0.7021142,81.3333333
19,42.9333333,0.4914404,80.3333333,24.1766648,0.9233962,80.3333333
20,42.9333333,0.7288444,80.3333333,24.4727126,1.1421142,80.3333333
21,42.9333333,1.2215754,79.3333333,24.5198186,1.3521142,79.3333333
1,42.95,-3.4454719,91.3333333,,-3.8359144,91.3333333
2,42.95,-3.0964975,91.3333333,,-3.6359144,91.3333333
3,42.95,-2.7554719,90.3333333,,-3.4648887,90.3333333
4,42.95,-2.4454719,90.3333333,,-3.3048887,90.3333333
5,42.95,-2.1554719,90.3333333,,-3.1248887,90.3333333
6,42.95,-1.8764975,90.3333333,,-2.8559144,90.3333333
7,42.95,-1.6164975,90.3333333,,-2.5548887,90.3333333
8,42.95,-1.3564975,90.3333333,,-2.1659144,90.3333333
9,42.95,-1.1164975,89.3333333,,-1.7559144,89.3333333
10,42.95,-0.9664975,89.3333333,,-1.3659144,89.3333333
