EA_raw,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
18.9740235,3,28.8833333,-5.8706482,88.9166667,-3.9811269,88.9166667
19.2316297,4,28.8833333,-5.6660076,88.9166667,-3.7048306,88.9166667
19.3194087,5,28.8833333,-5.4868147,87.9166667,-3.4948306,87.9166667
19.7256711,6,28.8833333,-5.1054669,86.9166667,-3.2348306,86.9166667
20.1138696,7,28.8833333,-4.6229332,86.9166667,-2.9985343,86.9166667
20.2696658,8,28.8833333,-4.5101307,85.9166667,-2.7648306,85.9166667
20.6509221,9,28.8833333,-4.1572052,84.9166667,-2.5285343,84.9166667
20.9949887,10,28.8833333,-3.9404218,84.9166667,-2.3285343,84.9166667
,11,28.8833333,-3.7119541,83.9166667,-2.2448306,83.9166667
,12,28.8833333,-3.4856578,82.9166667,-2.0285343,82.9166667
,13,28.8833333,-3.2519541,80.9166667,-1.8285343,80.9166667
,14,28.8833333,-3.0456578,79.9166667,-1.632238,79.9166667
,15,28.8833333,-2.8056578,78.9166667,-1.4285343,78.9166667
,16,28.8833333,-2.5393615,78.9166667,-1.242238,78.9166667
,17,28.8833333,-2.3256578,77.9166667,-1.052238,77.9166667
,18,28.8833333,-2.1093615,78.9166667,-0.862238,78.9166667
,19,28.8833333,-1.8693615,77.9166667,-0.682238,77.9166667
,20,28.8833333,-1.6593615,76.9166667,-0.512238,76.9166667
,21,28.8833333,-1.4393615,75.9166667,-0.332238,75.9166667
18.4670808,1,28.9,-6.4123772,90.9166667,-4.5035917,90.9166667
18.746606,2,28.9,-6.0725481,89.9166667,-4.2335917,89.9166667
18.9840556,3,28.9,-5.8730563,88.9166667,-3.9835917,88.9166667
19.2411183,4,28.9,-5.6691144,88.9166667,-3.706925,88.9166667
19.3295817,5,28.9,-5.4886631,87.9166667,-3.496925,87.9166667
19.7371485,6,28.9,-5.1061246,86.9166667,-3.236925,86.9166667
20.1255123,7,28.9,-4.623002,86.9166667,-3.0002583,86.9166667
20.2799131,8,28.9,-4.511761,85.9166667,-2.766925,85.9166667
20.6613246,9,28.9,-4.1586971,84.9166667,-2.5302583,84.9166667
21.0050207,10,28.9,-3.9416511,84.9166667,-2.3302583,84.9166667
,11,28.9,-3.7135559,83.9166667,-2.246925,83.9166667
,12,28.9,-3.4868892,82.9166667,-2.0302583,82.9166667
,13,28.9,-3.2535559,80.9166667,-1.8302583,80.9166667
,14,28.9,-3.0468892,79.9166667,-1.6335917,79.9166667
,15,28.9,-2.8068892,78.9166667,-1.4302583,78.9166667
,16,28.9,-2.5402225,78.9166667,-1.2435917,78.9166667
,17,28.9,-2.3268892,77.9166667,-1.0535917,77.9166667
,18,28.9,-2.1102225,78.9166667,-0.8635917,78.9166667
,19,28.9,-1.8702225,77.9166667,-0.6835917,77.9166667
,20,28.9,-1.6602225,76.9166667,-0.5135917,76.9166667
,21,28.9,-1.4402225,75.9166667,-0.3335917,75.9166667
18.4772514,1,28.9166667,-6.4151229,90.9166667,-4.5060564,90.9166667
18.7565621,2,28.9166667,-6.0745978,89.9166667,-4.2360564,89.9166667
18.9940877,3,28.9166667,-5.8754645,88.9166667,-3.9860564,88.9166667
19.2506068,4,28.9166667,-5.6722211,88.9166667,-3.7090193,88.9166667
19.3397547,5,28.9166667,-5.4905115,87.9166667,-3.4990193,87.9166667
19.7486259,6,28.9166667,-5.1067823,86.9166667,-3.2390193,86.9166667
20.1371551,7,28.9166667,-4.6230708,86.9166667,-3.0019823,86.9166667
20.2901605,8,28.9166667,-4.5133913,85.9166667,-2.7690193,85.9166667
20.671727,9,28.9166667,-4.1601891,84.9166667,-2.5319823,84.9166667
21.0150527,10,28.9166667,-3.9428804,84.9166667,-2.3319823,84.9166667
,11,28.9166667,-3.7151577,83.9166667,-2.2490193,83.9166667
,12,28.9166667,-3.4881206,82.9166667,-2.0319823,82.9166667
,13,28.9166667,-3.2551577,80.9166667,-1.8319823,80.9166667
,14,28.9166667,-3.0481206,79.9166667,-1.6349453,79.9166667
,15,28.9166667,-2.8081206,78.9166667,-1.4319823,78.9166667
,16,28.9166667,-2.5410836,78.9166667,-1.2449453,78.9166667
,17,28.9166667,-2.3281206,77.9166667,-1.0549453,77.9166667
,18,28.9166667,-2.1110836,78.9166667,-0.8649453,78.9166667
,19,28.9166667,-1.8710836,77.9166667,-0.6849453,77.9166667
,20,28.9166667,-1.6610836,76.9166667,-0.5149453,76.9166667
,21,28.9166667,-1.4410836,75.9166667,-0.3349453,75.9166667
18.4874221,1,28.9333333,-6.4178685,90.9166667,-4.5085211,90.9166667
18.7665182,2,28.9333333,-6.0766475,89.9166667,-4.2385211,89.9166667
19.0041198,3,28.9333333,-5.8778726,88.9166667,-3.9885211,88.9166667
19.2600953,4,28.9333333,-5.6753278,88.9166667,-3.7111137,88.9166667
19.3499277,5,28.9333333,-5.4923599,87.9166667,-3.5011137,87.9166667
19.7601032,6,28.9333333,-5.1074401,86.9166667,-3.2411137,86.9166667
20.1487978,7,28.9333333,-4.6231397,86.9166667,-3.0037063,86.9166667
20.3004079,8,28.9333333,-4.5150216,85.9166667,-2.7711137,85.9166667
20.6821295,9,28.9333333,-4.161681,84.9166667,-2.5337063,84.9166667
21.0250847,10,28.9333333,-3.9441097,84.9166667,-2.3337063,84.9166667
,11,28.9333333,-3.7167595,83.9166667,-2.2511137,83.9166667
,12,28.9333333,-3.4893521,82.9166667,-2.0337063,82.9166667
,13,28.9333333,-3.2567595,80.9166667,-1.8337063,80.9166667
,14,28.9333333,-3.0493521,79.9166667,-1.6362989,79.9166667
,15,28.9333333,-2.8093521,78.9166667,-1.4337063,78.9166667
,16,28.9333333,-2.5419446,78.9166667,-1.2462989,78.9166667
,17,28.9333333,-2.3293521,77.9166667,-1.0562989,77.9166667
,18,28.9333333,-2.1119446,78.9166667,-0.8662989,78.9166667
,19,28.9333333,-1.8719446,77.9166667,-0.6862989,77.9166667
,20,28.9333333,-1.6619446,76.9166667,-0.5162989,76.9166667
,21,28.9333333,-1.4419446,75.9166667,-0.3362989,75.9166667
18.4975927,1,28.95,-6.4206142,90.9166667,-4.5109858,90.9166667
18.7764744,2,28.95,-6.0786972,89.9166667,-4.2409858,89.9166667
19.0141519,3,28.95,-5.8802807,88.9166667,-3.9909858,88.9166667
19.2695839,4,28.95,-5.6784345,88.9166667,-3.713208,88.9166667
19.3601007,5,28.95,-5.4942083,87.9166667,-3.503208,87.9166667
19.7715806,6,28.95,-5.1080978,86.9166667,-3.243208,86.9166667
20.1604406,7,28.95,-4.6232085,86.9166667,-3.0054303,86.9166667
20.3106553,8,28.95,-4.5166518,85.9166667,-2.773208,85.9166667
20.692532,9,28.95,-4.1631729,84.9166667,-2.5354303,84.9166667
21.0351167,10,28.95,-3.945339,84.9166667,-2.3354303,84.9166667
,11,28.95,-3.7183612,83.9166667,-2.253208,83.9166667
,12,28.95,-3.4905835,82.9166667,-2.0354303,82.9166667
,13,28.95,-3.2583612,80.9166667,-1.8354303,80.9166667
,14,28.95,-3.0505835,79.9166667,-1.6376525,79.9166667
,15,28.95,-2.8105835,78.9166667,-1.4354303,78.9166667
,16,28.95,-2.5428057,78.9166667,-1.2476525,78.9166667
,17,28.95,-2.3305835,77.9166667,-1.0576525,77.9166667
,18,28.95,-2.1128057,78.9166667,-0.8676525,78.9166667
,19,28.95,-1.8728057,77.9166667,-0.6876525,77.9166667
,20,28.95,-1.6628057,76.9166667,-0.5176525,76.9166667
,21,28.95,-1.4428057,75.9166667,-0.3376525,75.9166667
18.5077634,1,28.9666667,-6.4233598,90.9166667,-4.5134505,90.9166667
18.7864305,2,28.9666667,-6.0807468,89.9166667,-4.2434505,89.9166667
19.024184,3,28.9666667,-5.8826888,88.9166667,-3.9934505,88.9166667
19.2790724,4,28.9666667,-5.6815413,88.9166667,-3.7153024,88.9166667
19.3702737,5,28.9666667,-5.4960567,87.9166667,-3.5053024,87.9166667
19.783058,6,28.9666667,-5.1087555,86.9166667,-3.2453024,86.9166667
20.1720833,7,28.9666667,-4.6232774,86.9166667,-3.0071542,86.9166667
20.3209027,8,28.9666667,-4.5182821,85.9166667,-2.7753024,85.9166667
20.7029344,9,28.9666667,-4.1646649,84.9166667,-2.5371542,84.9166667
21.0451487,10,28.9666667,-3.9465683,84.9166667,-2.3371542,84.9166667
,11,28.9666667,-3.719963,83.9166667,-2.2553024,83.9166667
,12,28.9666667,-3.4918149,82.9166667,-2.0371542,82.9166667
,13,28.9666667,-3.259963,80.9166667,-1.8371542,80.9166667
,14,28.9666667,-3.0518149,79.9166667,-1.6390061,79.9166667
,15,28.9666667,-2.8118149,78.9166667,-1.4371542,78.9166667
,16,28.9666667,-2.5436667,78.9166667,-1.2490061,78.9166667
,17,28.9666667,-2.3318149,77.9166667,-1.0590061,77.9166667
,18,28.9666667,-2.1136667,78.9166667,-0.8690061,78.9166667
,19,28.9666667,-1.8736667,77.9166667,-0.6890061,77.9166667
,20,28.9666667,-1.6636667,76.9166667,-0.5190061,76.9166667
,21,28.9666667,-1.4436667,75.9166667,-0.3390061,75.9166667
18.517934,1,28.9833333,-6.4261055,90.9166667,-4.5159153,90.9166667
18.7963866,2,28.9833333,-6.0827965,89.9166667,-4.2459153,89.9166667
19.0342161,3,28.9833333,-5.885097,88.9166667,-3.9959153,88.9166667
19.2885609,4,28.9833333,-5.684648,88.9166667,-3.7173967,88.9166667
19.3804467,5,28.9833333,-5.4979051,87.9166667,-3.5073967,87.9166667
19.7945354,6,28.9833333,-5.1094132,86.9166667,-3.2473967,86.9166667
20.1837261,7,28.9833333,-4.6233462,86.9166667,-3.0088782,86.9166667
20.3311501,8,28.9833333,-4.5199124,85.9166667,-2.7773967,85.9166667
20.7133369,9,28.9833333,-4.1661568,84.9166667,-2.5388782,84.9166667
21.0551806,10,28.9833333,-3.9477976,84.9166667,-2.3388782,84.9166667
,11,28.9833333,-3.7215648,83.9166667,-2.2573967,83.9166667
,12,28.9833333,-3.4930463,82.9166667,-2.0388782,82.9166667
,13,28.9833333,-3.2615648,80.9166667,-1.8388782,80.9166667
,14,28.9833333,-3.0530463,79.9166667,-1.6403597,79.9166667
,15,28.9833333,-2.8130463,78.9166667,-1.4388782,78.9166667
,16,28.9833333,-2.5445278,78.9166667,-1.2503597,78.9166667
,17,28.9833333,-2.3330463,77.9166667,-1.0603597,77.9166667
,18,28.9833333,-2.1145278,78.9166667,-0.8703597,78.9166667
,19,28.9833333,-1.8745278,77.9166667,-0.6903597,77.9166667
,20,28.9833333,-1.6645278,76.9166667,-0.5203597,76.9166667
,21,28.9833333,-1.4445278,75.9166667,-0.3403597,75.9166667
18.5281047,1,29.0,-6.4288511,90.9166667,-4.51838,90.9166667
18.8063428,2,29.0,-6.0848462,89.9166667,-4.24838,89.9166667
19.0442481,3,29.0,-5.8875051,88.9166667,-3.99838,88.9166667
19.2980495,4,29.0,-5.6877547,88.9166667,-3.7194911,88.9166667
19.3906197,5,29.0,-5.4997535,87.9166667,-3.5094911,87.9166667
19.8060128,6,29.0,-5.110071,86.9166667,-3.2494911,86.9166667
20.1953688,7,29.0,-4.623415,86.9166667,-3.0106022,86.9166667
20.3413975,8,29.0,-4.5215427,85.9166667,-2.7794911,85.9166667
20.7237394,9,29.0,-4.1676487,84.9166667,-2.5406022,84.9166667
21.0652126,10,29.0,-3.9490269,84.9166667,-2.3406022,84.9166667
,11,29.0,-3.7231666,83.9166667,-2.2594911,83.9166667
,12,29.0,-3.4942777,82.9166667,-2.0406022,82.9166667
,13,29.0,-3.2631666,80.9166667,-1.8406022,80.9166667
,14,29.0,-3.0542777,79.9166667,-1.6417133,79.9166667
,15,29.0,-2.8142777,78.9166667,-1.4406022,78.9166667
,16,29.0,-2.5453888,78.9166667,-1.2517133,78.9166667
,17,29.0,-2.3342777,77.9166667,-1.0617133,77.9166667
,18,29.0,-2.1153888,78.9166667,-0.8717133,78.9166667
,19,29.0,-1.8753888,77.9166667,-0.6917133,77.9166667
,20,29.0,-1.6653888,76.9166667,-0.5217133,76.9166667
,21,29.0,-1.4453888,75.9166667,-0.3417133,75.9166667
18.5382753,1,29.0166667,-6.4315967,90.9166667,-4.5208447,90.9166667
18.8162989,2,29.0166667,-6.0868959,89.9166667,-4.2508447,89.9166667
19.0542802,3,29.0166667,-5.8899132,88.9166667,-4.0008447,88.9166667
19.307538,4,29.0166667,-5.6908614,88.9166667,-3.7215854,88.9166667
19.4007927,5,29.0166667,-5.5016019,87.9166667,-3.5115854,87.9166667
19.8174901,6,29.0166667,-5.1107287,86.9166667,-3.2515854,86.9166667
20.2070116,7,29.0166667,-4.6234839,86.9166667,-3.0123262,86.9166667
20.3516449,8,29.0166667,-4.523173,85.9166667,-2.7815854,85.9166667
20.7341418,9,29.0166667,-4.1691407,84.9166667,-2.5423262,84.9166667
21.0752446,10,29.0166667,-3.9502562,84.9166667,-2.3423262,84.9166667
,11,29.0166667,-3.7247684,83.9166667,-2.2615854,83.9166667
,12,29.0166667,-3.4955092,82.9166667,-2.0423262,82.9166667
,13,29.0166667,-3.2647684,80.9166667,-1.8423262,80.9166667
,14,29.0166667,-3.0555092,79.9166667,-1.6430669,79.9166667
,15,29.0166667,-2.8155092,78.9166667,-1.4423262,78.9166667
,16,29.0166667,-2.5462499,78.9166667,-1.2530669,78.9166667
,17,29.0166667,-2.3355092,77.9166667,-1.0630669,77.9166667
,18,29.0166667,-2.1162499,78.9166667,-0.8730669,78.9166667
,19,29.0166667,-1.8762499,77.9166667,-0.6930669,77.9166667
,20,29.0166667,-1.6662499,76.9166667,-0.5230669,76.9166667
,21,29.0166667,-1.4462499,75.9166667,-0.3430669,75.9166667
18.548446,1,29.0333333,-6.4343424,90.9166667,-4.5233094,90.9166667
18.826255,2,29.0333333,-6.0889456,89.9166667,-4.2533094,89.9166667
19.0643123,3,29.0333333,-5.8923214,88.9166667,-4.0033094,88.9166667
19.3170265,4,29.0333333,-5.6939682,88.9166667,-3.7236798,88.9166667
19.4109657,5,29.0333333,-5.5034503,87.9166667,-3.5136798,87.9166667
19.8289675,6,29.0333333,-5.1113864,86.9166667,-3.2536798,86.9166667
20.2186544,7,29.0333333,-4.6235527,86.9166667,-3.0140502,86.9166667
20.3618923,8,29.0333333,-4.5248033,85.9166667,-2.7836798,85.9166667
20.7445443,9,29.0333333,-4.1706326,84.9166667,-2.5440502,84.9166667
21.0852766,10,29.0333333,-3.9514856,84.9166667,-2.3440502,84.9166667
,11,29.0333333,-3.7263702,83.9166667,-2.2636798,83.9166667
,12,29.0333333,-3.4967406,82.9166667,-2.0440502,82.9166667
,13,29.0333333,-3.2663702,80.9166667,-1.8440502,80.9166667
,14,29.0333333,-3.0567406,79.9166667,-1.6444205,79.9166667
,15,29.0333333,-2.8167406,78.9166667,-1.4440502,78.9166667
,16,29.0333333,-2.5471109,78.9166667,-1.2544205,78.9166667
,17,29.0333333,-2.3367406,77.9166667,-1.0644205,77.9166667
,18,29.0333333,-2.1171109,78.9166667,-0.8744205,78.9166667
,19,29.0333333,-1.8771109,77.9166667,-0.6944205,77.9166667
,20,29.0333333,-1.6671109,76.9166667,-0.5244205,76.9166667
,21,29.0333333,-1.4471109,75.9166667,-0.3444205,75.9166667
18.5586166,1,29.05,-6.437088,90.9166667,-4.5257741,90.9166667
18.8362111,2,29.05,-6.0909953,89.9166667,-4.2557741,89.9166667
19.0743444,3,29.05,-5.8947295,88.9166667,-4.0057741,88.9166667
19.3265151,4,29.05,-5.6970749,88.9166667,-3.7257741,88.9166667
19.4211387,5,29.05,-5.5052987,87.9166667,-3.5157741,87.9166667
19.8404449,6,29.05,-5.1120442,86.9166667,-3.2557741,86.9166667
20.2302971,7,29.05,-4.6236215,86.9166667,-3.0157741,86.9166667
20.3721397,8,29.05,-4.5264335,85.9166667,-2.7857741,85.9166667
20.7549468,9,29.05,-4.1721245,84.9166667,-2.5457741,84.9166667
21.0953086,10,29.05,-3.9527149,84.9166667,-2.3457741,84.9166667
,11,29.05,-3.727972,83.9166667,-2.2657741,83.9166667
,12,29.05,-3.497972,82.9166667,-2.0457741,82.9166667
,13,29.05,-3.267972,80.9166667,-1.8457741,80.9166667
,14,29.05,-3.057972,79.9166667,-1.6457741,79.9166667
,15,29.05,-2.817972,78.9166667,-1.4457741,78.9166667
,16,29.05,-2.547972,78.9166667,-1.2557741,78.9166667
,17,29.05,-2.337972,77.9166667,-1.0657741,77.9166667
,18,29.05,-2.117972,78.9166667,-0.8757741,78.9166667
,19,29.05,-1.877972,77.9166667,-0.6957741,77.9166667
,20,29.05,-1.667972,76.9166667,-0.5257741,76.9166667
,21,29.05,-1.447972,75.9166667,-0.3457741,75.9166667
18.5687873,1,29.0666667,-6.4448334,90.9166667,-4.5282816,90.9166667
18.8461673,2,29.0666667,-6.0980447,89.9166667,-4.257897,89.9166667
19.0843765,3,29.0666667,-5.9021374,88.9166667,-4.007897,88.9166667
19.3360036,4,29.0666667,-5.7051814,88.9166667,-3.7275124,88.9166667
19.4313117,5,29.0666667,-5.5121469,87.9166667,-3.5171277,87.9166667
19.8519223,6,29.0666667,-5.1177017,86.9166667,-3.2571277,86.9166667
20.2419399,7,29.0666667,-4.6286902,86.9166667,-3.0175124,86.9166667
20.3823871,8,29.0666667,-4.5330636,85.9166667,-2.7871277,85.9166667
20.7653492,9,29.0666667,-4.1786162,84.9166667,-2.5475124,84.9166667
21.1053406,10,29.0666667,-3.9589439,84.9166667,-2.3471277,84.9166667
,11,29.0666667,-3.7341747,83.9166667,-2.2671277,83.9166667
,12,29.0666667,-3.5037901,82.9166667,-2.0471277,82.9166667
,13,29.0666667,-3.2737901,80.9166667,-1.8471277,80.9166667
,14,29.0666667,-3.0637901,79.9166667,-1.6471277,79.9166667
,15,29.0666667,-2.8237901,78.9166667,-1.4471277,78.9166667
,16,29.0666667,-2.5537901,78.9166667,-1.2571277,78.9166667
,17,29.0666667,-2.3434055,77.9166667,-1.0671277,77.9166667
,18,29.0666667,-2.1234055,78.9166667,-0.8771277,78.9166667
,19,29.0666667,-1.8834055,77.9166667,-0.6967431,77.9166667
,20,29.0666667,-1.6734055,76.9166667,-0.5267431,76.9166667
,21,29.0666667,-1.4530209,75.9166667,-0.3463585,75.9166667
18.578958,1,29.0833333,-6.4525788,90.9166667,-4.530789,90.9166667
18.8561234,2,29.0833333,-6.1050942,89.9166667,-4.2600198,89.9166667
19.0944086,3,29.0833333,-5.9095453,88.9166667,-4.0100198,88.9166667
19.3454921,4,29.0833333,-5.7132879,88.9166667,-3.7292506,88.9166667
19.4414847,5,29.0833333,-5.5189951,87.9166667,-3.5184813,87.9166667
19.8633997,6,29.0833333,-5.1233592,86.9166667,-3.2584813,86.9166667
20.2535826,7,29.0833333,-4.6337588,86.9166667,-3.0192506,86.9166667
20.3926345,8,29.0833333,-4.5396936,85.9166667,-2.7884813,85.9166667
20.7757517,9,29.0833333,-4.185108,84.9166667,-2.5492506,84.9166667
21.1153726,10,29.0833333,-3.965173,84.9166667,-2.3484813,84.9166667
,11,29.0833333,-3.7403774,83.9166667,-2.2684813,83.9166667
,12,29.0833333,-3.5096082,82.9166667,-2.0484813,82.9166667
,13,29.0833333,-3.2796082,80.9166667,-1.8484813,80.9166667
,14,29.0833333,-3.0696082,79.9166667,-1.6484813,79.9166667
,15,29.0833333,-2.8296082,78.9166667,-1.4484813,78.9166667
,16,29.0833333,-2.5596082,78.9166667,-1.2584813,78.9166667
,17,29.0833333,-2.3488389,77.9166667,-1.0684813,77.9166667
,18,29.0833333,-2.1288389,78.9166667,-0.8784813,78.9166667
,19,29.0833333,-1.8888389,77.9166667,-0.6977121,77.9166667
,20,29.0833333,-1.6788389,76.9166667,-0.5277121,76.9166667
,21,29.0833333,-1.4580697,75.9166667,-0.3469429,75.9166667
18.5891286,1,29.1,-6.4603243,90.9166667,-4.5332965,90.9166667
18.8660795,2,29.1,-6.1121436,89.9166667,-4.2621426,89.9166667
19.1044407,3,29.1,-5.9169532,88.9166667,-4.0121426,88.9166667
19.3549807,4,29.1,-5.7213944,88.9166667,-3.7309888,88.9166667
19.4516577,5,29.1,-5.5258432,87.9166667,-3.519835,87.9166667
19.8748771,6,29.1,-5.1290167,86.9166667,-3.259835,86.9166667
20.2652254,7,29.1,-4.6388274,86.9166667,-3.0209888,86.9166667
20.4028819,8,29.1,-4.5463237,85.9166667,-2.789835,85.9166667
20.7861542,9,29.1,-4.1915997,84.9166667,-2.5509888,84.9166667
21.1254046,10,29.1,-3.9714021,84.9166667,-2.349835,84.9166667
,11,29.1,-3.7465801,83.9166667,-2.269835,83.9166667
,12,29.1,-3.5154263,82.9166667,-2.049835,82.9166667
,13,29.1,-3.2854263,80.9166667,-1.849835,80.9166667
,14,29.1,-3.0754263,79.9166667,-1.649835,79.9166667
,15,29.1,-2.8354263,78.9166667,-1.449835,78.9166667
,16,29.1,-2.5654263,78.9166667,-1.259835,78.9166667
,17,29.1,-2.3542724,77.9166667,-1.069835,77.9166667
,18,29.1,-2.1342724,78.9166667,-0.879835,78.9166667
,19,29.1,-1.8942724,77.9166667,-0.6986811,77.9166667
,20,29.1,-1.6842724,76.9166667,-0.5286811,76.9166667
,21,29.1,-1.4631186,75.9166667,-0.3475273,75.9166667
18.5992993,1,29.1166667,-6.4680697,90.9166667,-4.5358039,90.9166667
18.8760357,2,29.1166667,-6.1191931,89.9166667,-4.2642655,89.9166667
19.1144728,3,29.1166667,-5.9243611,88.9166667,-4.0142655,88.9166667
19.3644692,4,29.1166667,-5.7295009,88.9166667,-3.732727,88.9166667
19.4618307,5,29.1166667,-5.5326914,87.9166667,-3.5211886,87.9166667
19.8863544,6,29.1166667,-5.1346742,86.9166667,-3.2611886,86.9166667
20.2768681,7,29.1166667,-4.643896,86.9166667,-3.022727,86.9166667
20.4131292,8,29.1166667,-4.5529537,85.9166667,-2.7911886,85.9166667
20.7965566,9,29.1166667,-4.1980914,84.9166667,-2.552727,84.9166667
21.1354365,10,29.1166667,-3.9776312,84.9166667,-2.3511886,84.9166667
,11,29.1166667,-3.7527828,83.9166667,-2.2711886,83.9166667
,12,29.1166667,-3.5212443,82.9166667,-2.0511886,82.9166667
,13,29.1166667,-3.2912443,80.9166667,-1.8511886,80.9166667
,14,29.1166667,-3.0812443,79.9166667,-1.6511886,79.9166667
,15,29.1166667,-2.8412443,78.9166667,-1.4511886,78.9166667
,16,29.1166667,-2.5712443,78.9166667,-1.2611886,78.9166667
,17,29.1166667,-2.3597059,77.9166667,-1.0711886,77.9166667
,18,29.1166667,-2.1397059,78.9166667,-0.8811886,78.9166667
,19,29.1166667,-1.8997059,77.9166667,-0.6996501,77.9166667
,20,29.1166667,-1.6897059,76.9166667,-0.5296501,76.9166667
,21,29.1166667,-1.4681674,75.9166667,-0.3481116,75.9166667
18.6094699,1,29.1333333,-6.4758151,90.9166667,-4.5383114,90.9166667
18.8859918,2,29.1333333,-6.1262425,89.9166667,-4.2663883,89.9166667
19.1245049,3,29.1333333,-5.931769,88.9166667,-4.0163883,88.9166667
19.3739577,4,29.1333333,-5.7376074,88.9166667,-3.7344653,88.9166667
19.4720037,5,29.1333333,-5.5395396,87.9166667,-3.5225422,87.9166667
19.8978318,6,29.1333333,-5.1403317,86.9166667,-3.2625422,86.9166667
20.2885109,7,29.1333333,-4.6489646,86.9166667,-3.0244653,86.9166667
20.4233766,8,29.1333333,-4.5595838,85.9166667,-2.7925422,85.9166667
20.8069591,9,29.1333333,-4.2045831,84.9166667,-2.5544653,84.9166667
21.1454685,10,29.1333333,-3.9838602,84.9166667,-2.3525422,84.9166667
,11,29.1333333,-3.7589855,83.9166667,-2.2725422,83.9166667
,12,29.1333333,-3.5270624,82.9166667,-2.0525422,82.9166667
,13,29.1333333,-3.2970624,80.9166667,-1.8525422,80.9166667
,14,29.1333333,-3.0870624,79.9166667,-1.6525422,79.9166667
,15,29.1333333,-2.8470624,78.9166667,-1.4525422,78.9166667
,16,29.1333333,-2.5770624,78.9166667,-1.2625422,78.9166667
,17,29.1333333,-2.3651393,77.9166667,-1.0725422,77.9166667
,18,29.1333333,-2.1451393,78.9166667,-0.8825422,78.9166667
,19,29.1333333,-1.9051393,77.9166667,-0.7006191,77.9166667
,20,29.1333333,-1.6951393,76.9166667,-0.5306191,76.9166667
,21,29.1333333,-1.4732163,75.9166667,-0.348696,75.9166667
18.6196406,1,29.15,-6.4835605,90.9166667,-4.5408189,90.9166667
18.8959479,2,29.15,-6.133292,89.9166667,-4.2685112,89.9166667
19.1345369,3,29.15,-5.9391769,88.9166667,-4.0185112,88.9166667
19.3834463,4,29.15,-5.7457139,88.9166667,-3.7362035,88.9166667
19.4821767,5,29.15,-5.5463877,87.9166667,-3.5238958,87.9166667
19.9093092,6,29.15,-5.1459892,86.9166667,-3.2638958,86.9166667
20.3001536,7,29.15,-4.6540332,86.9166667,-3.0262035,86.9166667
20.433624,8,29.15,-4.5662138,85.9166667,-2.7938958,85.9166667
20.8173616,9,29.15,-4.2110748,84.9166667,-2.5562035,84.9166667
21.1555005,10,29.15,-3.9900893,84.9166667,-2.3538958,84.9166667
,11,29.15,-3.7651882,83.9166667,-2.2738958,83.9166667
,12,29.15,-3.5328805,82.9166667,-2.0538958,82.9166667
,13,29.15,-3.3028805,80.9166667,-1.8538958,80.9166667
,14,29.15,-3.0928805,79.9166667,-1.6538958,79.9166667
,15,29.15,-2.8528805,78.9166667,-1.4538958,78.9166667
,16,29.15,-2.5828805,78.9166667,-1.2638958,78.9166667
,17,29.15,-2.3705728,77.9166667,-1.0738958,77.9166667
,18,29.15,-2.1505728,78.9166667,-0.8838958,78.9166667
,19,29.15,-1.9105728,77.9166667,-0.7015881,77.9166667
,20,29.15,-1.7005728,76.9166667,-0.5315881,76.9166667
,21,29.15,-1.4782651,75.9166667,-0.3492804,75.9166667
